Time,Tag,Reader,Antenna,rssi
50:54.7,1000C50YLE000A07QN3,Adpter,4,-67
50:54.7,10200C0YLE000A07QB8,Adpter,4,-63
50:54.7,1000C0YL8E000A07QQ2,Adpter,4,-69.5
50:54.9,10200C0YLE000A07QB8,Adpter,4,-63
50:55.0,10004C0YLE000A07QM8,Adpter,4,-59.5
50:55.0,10004C0YLE000A07QM9,Adpter,4,-60
50:55.0,1000C50YLE000A07QN3,Adpter,4,-66.5
50:55.0,10004C0YLE000A07QM7,Adpter,4,-64.5
50:55.0,10004C0YLE000A07QM4,Adpter,4,-67
50:55.0,10004C0YLE000A07QM8,Adpter,4,-61.5
50:55.0,10004C0YLE000A07QM9,Adpter,4,-61.5
50:55.0,10004C0YLE000A07QM4,Adpter,4,-64
50:55.0,10200C0YLE000A07QB8,Adpter,4,-62.5
50:55.0,1000C50YLE000A07QN3,Adpter,4,-67
50:55.0,1000C0Y7LE000A07QG9,Adpter,4,-66.5
50:55.0,10004C0YLE000A07QM7,Adpter,4,-66
50:55.0,10200C0YLE000A07QB8,Adpter,4,-62.5
50:55.0,10004C0YLE000A07QM9,Adpter,4,-61
50:55.0,10004C0YLE000A07QM7,Adpter,4,-66
50:55.0,10004C0YLE000A07QM4,Adpter,4,-64
50:55.0,10004C0YLE000A07QM8,Adpter,4,-62
50:55.0,1000C0Y7LE000A07QG9,Adpter,4,-67
50:55.0,1000C50YLE000A07QN3,Adpter,4,-65
50:55.1,10004C0YLE000A07QM7,Adpter,4,-63.5
50:55.1,10004C0YLE000A07QM9,Adpter,4,-61
50:55.1,10004C0YLE000A07QM8,Adpter,4,-59.5
50:55.1,10004C0YLE000A07QM4,Adpter,4,-65.5
50:55.1,1000C50YLE000A07QN0,Adpter,4,-68
50:55.1,1000C50YLE000A07QN0,Adpter,4,-68
50:55.1,10004C0YLE000A07QM9,Adpter,4,-62
50:55.1,10004C0YLE000A07QM7,Adpter,4,-63.5
50:55.1,10004C0YLE000A07QM8,Adpter,4,-60
50:55.1,10004C0YLE000A07QM4,Adpter,4,-66
50:55.1,10004C0YLE000A07QM6,Adpter,4,-69.5
50:55.1,10200C0YLE000A07QB8,Adpter,4,-67
50:55.1,10004C0YLE000A07QM4,Adpter,4,-64.5
50:55.1,10004C0YLE000A07QM9,Adpter,4,-62
50:55.1,10004C0YLE000A07QM7,Adpter,4,-63.5
50:55.1,10004C0YLE000A07QM8,Adpter,4,-60
50:55.1,1000C50YLE000A07QN0,Adpter,4,-68
50:55.1,10004C0YLE000A07QM9,Adpter,4,-62
50:55.1,10004C0YLE000A07QM7,Adpter,4,-63
50:55.1,10004C0YLE000A07QM8,Adpter,4,-60
50:55.1,10200C0YLE000A07QB8,Adpter,4,-67
50:55.1,1000C50YLE000A07QN0,Adpter,4,-68.5
50:55.1,10004C0YLE000A07QM4,Adpter,4,-64
50:55.1,10004C0YLE000A07QM6,Adpter,4,-69.5
50:55.2,1000C0Y7LE000A07QG9,Adpter,4,-67.5
50:55.2,1000C50YLE000A07QN0,Adpter,4,-65.5
50:55.2,10200C0YLE000A07QB8,Adpter,4,-65.5
50:55.2,10004C0YLE000A07QM7,Adpter,4,-62.5
50:55.2,10004C0YLE000A07QM8,Adpter,4,-60
50:55.2,10004C0YLE000A07QM9,Adpter,4,-62
50:55.2,10004C0YLE000A07QM4,Adpter,4,-65
50:55.2,10004C0YLE000A07QM6,Adpter,4,-68
50:55.2,1000C0YL8E000A07Q82,Adpter,4,-68
50:55.2,10200C0YLE000A07QB8,Adpter,4,-64.5
50:55.2,1000C0Y7LE000A07QG9,Adpter,4,-64.5
50:55.2,10004C0YLE000A07QM7,Adpter,4,-62.5
50:55.2,10004C0YLE000A07QM8,Adpter,4,-60
50:55.2,1000C06YLE000A07Q64,Adpter,4,-65.5
50:55.2,1000C50YLE000A07QN0,Adpter,4,-65.5
50:55.2,1000C0YL8E000A07Q82,Adpter,4,-67.5
50:55.2,10004C0YLE000A07QM9,Adpter,4,-63
50:55.2,10004C0YLE000A07QM4,Adpter,4,-64
50:55.2,10004C0YLE000A07QM6,Adpter,4,-68.5
50:55.4,10200C0YLE000A07QB8,Adpter,4,-66.5
50:55.4,1000C50YLE000A07Q51,Adpter,4,-69
50:55.4,1000C50YLE000A07QN0,Adpter,4,-67.5
50:55.4,10004C0YLE000A07QM9,Adpter,4,-63
50:55.4,10004C0YLE000A07QM7,Adpter,4,-63.5
50:55.4,1000C50YLE000A07Q52,Adpter,4,-69.5
50:55.4,10004C0YLE000A07QM4,Adpter,4,-64.5
50:55.4,10004C0YLE000A07QM8,Adpter,4,-59.5
50:55.4,1000C0Y7LE000A07QG9,Adpter,4,-61.5
50:55.4,1000C50YLE000A07QN3,Adpter,4,-61.5
50:55.4,1000C0YL8E000A07QH0,Adpter,4,-68.5
50:55.4,1000C0YL8E000A07Q82,Adpter,4,-68.5
50:55.4,10004C0YLE000A07QM9,Adpter,4,-63
50:55.4,10004C0YLE000A07QM4,Adpter,4,-65
50:55.4,1000C0Y7LE000A07QG9,Adpter,4,-58
50:55.4,1000C50YLE000A07QN3,Adpter,4,-62
50:55.4,10004C0YLE000A07QM8,Adpter,4,-60
50:55.4,10004C0YLE000A07QM7,Adpter,4,-64
50:55.4,10200C0YLE000A07QB8,Adpter,4,-67
50:55.4,1000C50YLE000A07QN0,Adpter,4,-68
50:55.7,10004C0YLE000A07QM4,Adpter,4,-65
50:55.7,10004C0YLE000A07QM9,Adpter,4,-62.5
50:55.7,10004C0YLE000A07QM8,Adpter,4,-63
50:55.7,1000C50YLE000A07QN0,Adpter,4,-65.5
50:55.7,10004C0YLE000A07QM7,Adpter,4,-65
50:55.7,10004C0YLE000A07QM7,Adpter,4,-64.5
50:55.7,1000C50YLE000A07QN0,Adpter,4,-64.5
50:55.7,10004C0YLE000A07QM8,Adpter,4,-63
50:55.7,10004C0YLE000A07QM4,Adpter,4,-64.5
50:55.7,10004C0YLE000A07QM9,Adpter,4,-63.5
50:55.7,1000C50YLE000A07Q51,Adpter,4,-67.5
50:55.7,1000C0YL8E000A07Q82,Adpter,4,-67
50:55.7,1000C50YLE000A07Q51,Adpter,4,-66.5
50:55.7,1000C50YLE000A07QN0,Adpter,4,-67
50:55.7,10004C0YLE000A07QM9,Adpter,4,-68.5
50:55.7,10004C0YLE000A07QM8,Adpter,4,-66.5
50:55.7,1000C50YLE000A07Q51,Adpter,4,-66.5
50:55.7,10004C0YLE000A07QM8,Adpter,4,-66
50:55.7,1000C50YLE000A07QN0,Adpter,4,-67
50:55.7,10004C0YLE000A07QM8,Adpter,4,-63
50:55.7,1000C50YLE000A07QN3,Adpter,4,-63
50:55.7,1000C50YLE000A07Q51,Adpter,4,-62
50:55.7,10030C0YLE000A07QC3,Adpter,4,-64
50:55.7,10004C0YLE000A07QM4,Adpter,4,-65.5
50:55.7,10004C0YLE000A07QM7,Adpter,4,-64
50:55.7,1000C0YL8E000A07QH2,Adpter,4,-62
50:55.8,10004C0YLE000A07QM4,Adpter,4,-66
50:55.8,1000C0YL8E000A07QH0,Adpter,4,-67.5
50:55.8,1000C50YLE000A07QN3,Adpter,4,-61
50:55.8,10030C0YLE000A07QC3,Adpter,4,-64
50:55.8,10004C0YLE000A07QM7,Adpter,4,-64
50:55.8,1000C50YLE000A07Q51,Adpter,4,-60
50:55.8,10004C0YLE000A07QM8,Adpter,4,-59.5
50:55.8,10004C0YLE000A07QM9,Adpter,4,-67
50:55.8,1000C50YLE000A07Q52,Adpter,4,-67
50:55.8,1000C0YL8E000A07QH2,Adpter,4,-60.5
50:55.8,1000C0YL8E000A07QH2,Adpter,4,-59.5
50:55.8,1000C50YLE000A07QN3,Adpter,4,-60
50:55.8,1000C50YLE000A07Q51,Adpter,4,-60.5
50:55.8,10004C0YLE000A07QM8,Adpter,4,-59
50:55.8,10004C0YLE000A07QM7,Adpter,4,-64
50:55.8,10004C0YLE000A07QM4,Adpter,4,-63
50:55.8,10004C0YLE000A07QM9,Adpter,4,-64
50:55.8,1000C0Y7LE000A07QG8,Adpter,4,-62.5
50:55.8,1000C50YLE000A07Q52,Adpter,4,-68
50:55.8,1000C50YLE000A07QN0,Adpter,4,-66.5
50:55.8,1000C0YLE9000A07QR7,Adpter,4,-64
50:55.8,1000C06YLE000A07PX6,Adpter,4,-64.5
50:55.8,10004C0YLE000A07QM8,Adpter,4,-59
50:55.8,10004C0YLE000A07QM7,Adpter,4,-64.5
50:55.8,1000C0YLE9000A07QR7,Adpter,4,-63.5
50:55.8,1000C06YLE000A07PX6,Adpter,4,-64
50:55.8,1000C50YLE000A07Q51,Adpter,4,-61.5
50:55.8,10004C0YLE000A07QM4,Adpter,4,-63
50:55.8,1000C0YL8E000A07QH2,Adpter,4,-60
50:55.8,10004C0YLE000A07QM9,Adpter,4,-64
50:55.8,1000C50YLE000A07QN3,Adpter,4,-61.5
50:55.8,1000C50YLE000A07Q52,Adpter,4,-68
50:55.8,1000C0Y7LE000A07QG8,Adpter,4,-63.5
50:55.8,1000C50YLE000A07QN0,Adpter,4,-67.5
50:55.9,10004C0YLE000A07QM9,Adpter,4,-63
50:55.9,10004C0YLE000A07QM8,Adpter,4,-57.5
50:55.9,1000C50YLE000A07Q51,Adpter,4,-63
50:55.9,1000C0YL8E000A07QH2,Adpter,4,-61
50:55.9,10004C0YLE000A07QM4,Adpter,4,-61.5
50:55.9,1000C50YLE000A07QN3,Adpter,4,-58.5
50:55.9,10200C0YLE000A07QB8,Adpter,4,-67.5
50:55.9,10004C0YLE000A07QM7,Adpter,4,-60.5
50:55.9,10030C0YLE000A07QU0,Adpter,4,-65.5
50:55.9,1000C0YLE9000A07QR7,Adpter,4,-67.5
50:55.9,10004C0YLE000A07QM6,Adpter,4,-68.5
50:55.9,10004C0YLE000A07QM7,Adpter,4,-60.5
50:55.9,10200C0YLE000A07QB8,Adpter,4,-67.5
50:55.9,10004C0YLE000A07QM8,Adpter,4,-58
50:55.9,10004C0YLE000A07QM4,Adpter,4,-60.5
50:55.9,10004C0YLE000A07QM9,Adpter,4,-62.5
50:55.9,1000C50YLE000A07QN3,Adpter,4,-57.5
50:55.9,10004C0YLE000A07QM6,Adpter,4,-68
50:55.9,10030C0YLE000A07QU0,Adpter,4,-65.5
50:55.9,1000C50YLE000A07Q51,Adpter,4,-64.5
50:56.0,10004C0YLE000A07QM9,Adpter,4,-59.5
50:56.0,10004C0YLE000A07QM8,Adpter,4,-59.5
50:56.0,11000C0YLE000A07Q12,Adpter,4,-65.5
50:56.0,10004C0YLE000A07QM4,Adpter,4,-62.5
50:56.0,1000C50YLE000A07QN3,Adpter,4,-58.5
50:56.0,10200C0YLE000A07QB8,Adpter,4,-68.5
50:56.0,1000C0YLE9000A07Q95,Adpter,4,-67.5
50:56.0,1000C50YLE000A07QN0,Adpter,4,-64.5
50:56.0,10004C0YLE000A07QM7,Adpter,4,-61.5
50:56.0,10030C0YLE000A07QU0,Adpter,4,-66
50:56.0,1000C50YLE000A07Q51,Adpter,4,-68.5
50:56.0,10004C0YLE000A07QM6,Adpter,4,-69
50:56.0,10030C0YLE000A07QC7,Adpter,4,-69
50:56.0,10004C0YLE000A07QM4,Adpter,4,-62.5
50:56.0,10004C0YLE000A07QM7,Adpter,4,-61
50:56.0,10004C0YLE000A07QM9,Adpter,4,-59.5
50:56.0,1000C50YLE000A07QN3,Adpter,4,-59.5
50:56.0,10004C0YLE000A07QM8,Adpter,4,-60
50:56.0,1000C0YLE9000A07Q95,Adpter,4,-65.5
50:56.0,1000C50YLE000A07Q51,Adpter,4,-67
50:56.0,10030C0YLE000A07QU0,Adpter,4,-65.5
50:56.0,1000C50YLE000A07QN0,Adpter,4,-63
50:56.0,11000C0YLE000A07Q12,Adpter,4,-66
50:56.0,10004C0YLE000A07QM6,Adpter,4,-68.5
50:56.0,10200C0YLE000A07QB8,Adpter,4,-69
50:56.2,10004C0YLE000A07QM4,Adpter,4,-61.5
50:56.2,1000C50YLE000A07QN3,Adpter,4,-55.5
50:56.2,10004C0YLE000A07QM7,Adpter,4,-61
50:56.2,1000C0Y7LE000A07QG8,Adpter,4,-61
50:56.2,1000C50YLE000A07Q51,Adpter,4,-62
50:56.2,10030C0YLE000A07QC3,Adpter,4,-66.5
50:56.2,1000C0Y7LE000A07QP2,Adpter,4,-66
50:56.2,11000C0YLE000A07PS4,Adpter,4,-64
50:56.2,1000C0YLE9000A07Q95,Adpter,4,-63
50:56.2,10004C0YLE000A07QM9,Adpter,4,-60
50:56.2,1000C0YL8E000A07Q82,Adpter,4,-61.5
50:56.2,10004C0YLE000A07QM8,Adpter,4,-58.5
50:56.2,1000C50YLE000A07Q52,Adpter,4,-68.5
50:56.2,1000C50YLE000A07QN0,Adpter,4,-64
50:56.2,10004C0YLE000A07QM6,Adpter,4,-67
50:56.2,1000C0YL8E000A07QH4,Adpter,4,-65
50:56.2,10030C0YLE000A07QU0,Adpter,4,-66.5
50:56.2,10030C0YLE000A07QU0,Adpter,4,-66.5
50:56.2,10004C0YLE000A07QM9,Adpter,4,-60
50:56.2,1000C0Y7LE000A07QG8,Adpter,4,-59.5
50:56.2,1000C0YL8E000A07Q82,Adpter,4,-62
50:56.2,1000C50YLE000A07QN3,Adpter,4,-55
50:56.2,10004C0YLE000A07QM8,Adpter,4,-58.5
50:56.2,10004C0YLE000A07QM4,Adpter,4,-62.5
50:56.2,1000C50YLE000A07Q51,Adpter,4,-60.5
50:56.2,1000C0YLE9000A07Q95,Adpter,4,-63.5
50:56.2,10030C0YLE000A07QC3,Adpter,4,-65.5
50:56.2,1000C50YLE000A07QN0,Adpter,4,-64.5
50:56.2,10004C0YLE000A07QM7,Adpter,4,-61
50:56.2,1000C50YLE000A07Q52,Adpter,4,-67
50:56.2,10004C0YLE000A07QM6,Adpter,4,-69
50:56.4,10200C0YLE000A07QB8,Adpter,4,-64
50:56.4,1000C0Y7LE000A07QG9,Adpter,4,-68
50:56.4,1000C50YLE000A07QN0,Adpter,4,-65.5
50:56.4,11000C0YLE000A07Q12,Adpter,4,-65.5
50:56.4,10030C0YLE000A07QC3,Adpter,4,-67
50:56.4,1000C0YL8E000A07Q82,Adpter,4,-61.5
50:56.4,1000C50YLE000A07QN3,Adpter,4,-53.5
50:56.4,1000C50YLE000A07Q52,Adpter,4,-67.5
50:56.4,10200C0YLE000A07QB9,Adpter,4,-62
50:56.4,10004C0YLE000A07QM7,Adpter,4,-60
50:56.4,1000C50YLE000A07Q51,Adpter,4,-61
50:56.4,1000C0Y7LE000A07QG8,Adpter,4,-59
50:56.4,1000C0YLE9000A07Q95,Adpter,4,-61
50:56.4,10004C0YLE000A07QM4,Adpter,4,-60.5
50:56.4,1000C0YL8E000A07Q88,Adpter,4,-66
50:56.4,10030C0YLE000A07QU0,Adpter,4,-66.5
50:56.4,10004C0YLE000A07QM8,Adpter,4,-57
50:56.4,10004C0YLE000A07QM9,Adpter,4,-60.5
50:56.4,1000C0YL8E000A07QQ5,Adpter,4,-68
50:56.4,10004C0YLE000A07QM6,Adpter,4,-68
50:56.4,1000C0YL8E000A07QH0,Adpter,4,-66.5
50:56.6,1000C50YLE000A07QE6,Adpter,4,-69
50:56.6,10200C0YLE000A07QB8,Adpter,4,-59.5
50:56.6,1000C50YLE000A07Q52,Adpter,4,-68.5
50:56.6,1000C0Y7LE000A07QP2,Adpter,4,-65.5
50:56.6,1000C50YLE000A07QN3,Adpter,4,-52.5
50:56.6,10004C0YLE000A07QM8,Adpter,4,-55
50:56.6,10004C0YLE000A07QM6,Adpter,4,-65
50:56.6,1000C50YLE000A07Q51,Adpter,4,-62.5
50:56.6,10004C0YLE000A07QM7,Adpter,4,-59
50:56.6,11000C0YLE000A07PS4,Adpter,4,-62.5
50:56.6,1000C50YLE000A07QN0,Adpter,4,-62
50:56.6,1000C0YLE9000A07Q95,Adpter,4,-61.5
50:56.6,1000C50YLE000A07QE6,Adpter,4,-68
50:56.6,10004C0YLE000A07QM4,Adpter,4,-60
50:56.6,10004C0YLE000A07QM9,Adpter,4,-56.5
50:56.6,1000C0YL8E000A07Q82,Adpter,4,-68
50:56.6,1000C0YLE9000A07Q95,Adpter,4,-60.5
50:56.6,11000C0YLE000A07PS3,Adpter,4,-66.5
50:56.6,10004C0YLE000A07QM4,Adpter,4,-58.5
50:56.6,10004C0YLE000A07QM7,Adpter,4,-59.5
50:56.6,1000C50YLE000A07QN3,Adpter,4,-53.5
50:56.6,10004C0YLE000A07QM8,Adpter,4,-55.5
50:56.6,10200C0YLE000A07QB8,Adpter,4,-62.5
50:56.6,11000C0YLE000A07PS1,Adpter,4,-64.5
50:56.6,1000C0Y7LE000A07QP2,Adpter,4,-65
50:56.6,10004C0YLE000A07QM9,Adpter,4,-57.5
50:56.6,1000C0YL8E000A07Q82,Adpter,4,-62.5
50:56.6,1000C50YLE000A07Q51,Adpter,4,-67
50:56.6,11000C0YLE000A07PS4,Adpter,4,-62.5
50:56.6,1000C50YLE000A07QN0,Adpter,4,-66
50:56.7,10004C0YLE000A07QM7,Adpter,4,-59.5
50:56.7,10004C0YLE000A07QM9,Adpter,4,-57
50:56.7,1000C0YLE9000A07Q95,Adpter,4,-61
50:56.7,1000C50YLE000A07QN3,Adpter,4,-54
50:56.7,10004C0YLE000A07QM8,Adpter,4,-55.5
50:56.7,10004C0YLE000A07QM4,Adpter,4,-59
50:56.7,1000C0YL8E000A07Q82,Adpter,4,-62
50:56.7,1000C50YLE000A07QN0,Adpter,4,-66
50:56.7,11000C0YLE000A07Q12,Adpter,4,-66
50:56.7,10030C0YLE000A07QU0,Adpter,4,-67.5
50:56.7,1000C06YLE000A07QO8,Adpter,4,-66.5
50:56.7,1000C0Y7LE000A07QP2,Adpter,4,-64
50:56.7,1000C0Y7LE000A07QG8,Adpter,4,-59
50:56.7,10200C0YLE000A07QB8,Adpter,4,-63
50:56.7,11000C0YLE000A07PS4,Adpter,4,-61.5
50:56.7,11000C0YLE000A07PS3,Adpter,4,-65.5
50:56.7,10004C0YLE000A07QM4,Adpter,4,-60
50:56.7,10004C0YLE000A07QM8,Adpter,4,-56.5
50:56.7,1000C0YL8E000A07Q82,Adpter,4,-63.5
50:56.7,1000C0YLE9000A07Q95,Adpter,4,-60
50:56.7,10004C0YLE000A07QM7,Adpter,4,-60.5
50:56.7,1000C0YL8E000A07Q86,Adpter,4,-65
50:56.7,11000C0YLE000A07Q12,Adpter,4,-67
50:56.7,10004C0YLE000A07QM9,Adpter,4,-56.5
50:56.7,1000C0Y7LE000A07QG8,Adpter,4,-61
50:56.7,1000C50YLE000A07QN3,Adpter,4,-56.5
50:56.7,10030C0YLE000A07QU0,Adpter,4,-68
50:56.7,1000C50YLE000A07QN0,Adpter,4,-67
50:56.7,11000C0YLE000A07PS4,Adpter,4,-61.5
50:56.7,10200C0YLE000A07QB8,Adpter,4,-66
50:56.7,1000C06YLE000A07QO8,Adpter,4,-65.5
50:56.7,11000C0YLE000A07PS3,Adpter,4,-65
50:56.7,1000C0YL8E000A07Q86,Adpter,4,-65
50:56.7,1000C0YL8E000A07Q82,Adpter,4,-63.5
50:56.7,10004C0YLE000A07QM8,Adpter,4,-57
50:56.7,11000C0YLE000A07PS4,Adpter,4,-61
50:56.7,1000C0YLE9000A07Q95,Adpter,4,-60.5
50:56.7,1000C0Y7LE000A07QG8,Adpter,4,-63
50:56.7,10004C0YLE000A07QM9,Adpter,4,-56.5
50:56.7,10004C0YLE000A07QM7,Adpter,4,-61.5
50:56.7,1000C50YLE000A07QN3,Adpter,4,-58
50:56.7,11000C0YLE000A07PS3,Adpter,4,-65.5
50:56.7,10004C0YLE000A07QM4,Adpter,4,-60
50:56.7,1000C50YLE000A07QN0,Adpter,4,-67.5
50:56.7,1000C06YLE000A07QO8,Adpter,4,-67
50:56.7,10030C0YLE000A07QU0,Adpter,4,-69
50:56.7,10200C0YLE000A07QB8,Adpter,4,-69.5
50:56.9,10004C0YLE000A07QM9,Adpter,4,-57
50:56.9,1000C0YLE9000A07Q95,Adpter,4,-62.5
50:56.9,10004C0YLE000A07QM4,Adpter,4,-63.5
50:56.9,1000C50YLE000A07QN0,Adpter,4,-63
50:56.9,1000C0YL8E000A07Q82,Adpter,4,-68.5
50:56.9,10004C0YLE000A07QM8,Adpter,4,-58
50:56.9,11000C0YLE000A07PS4,Adpter,4,-63
50:56.9,1000C06YLE000A07Q64,Adpter,4,-69
50:56.9,1000C0YL8E000A07Q89,Adpter,4,-69
50:56.9,1000C50YLE000A07QE6,Adpter,4,-64
50:56.9,10004C0YLE000A07QM7,Adpter,4,-63
50:56.9,10004C0YLE000A07QM7,Adpter,4,-62.5
50:56.9,1000C50YLE000A07QE6,Adpter,4,-63
50:56.9,10004C0YLE000A07QM9,Adpter,4,-57.5
50:56.9,10004C0YLE000A07QM8,Adpter,4,-58.5
50:56.9,1000C50YLE000A07QN0,Adpter,4,-63
50:56.9,1000C06YLE000A07Q64,Adpter,4,-68
50:56.9,11000C0YLE000A07PS4,Adpter,4,-63.5
50:56.9,1000C0YL8E000A07Q82,Adpter,4,-68.5
50:56.9,10004C0YLE000A07QM4,Adpter,4,-67.5
50:56.9,1000C0YLE9000A07Q95,Adpter,4,-63
50:56.9,1000C0YL8E000A07Q89,Adpter,4,-69
50:56.9,11000C0YLE000A07PS4,Adpter,4,-63.5
50:56.9,1000C0YLE9000A07Q95,Adpter,4,-65
50:56.9,1000C0YL8E000A07Q82,Adpter,4,-67.5
50:56.9,1000C50YLE000A07QN0,Adpter,4,-64
50:56.9,10004C0YLE000A07QM8,Adpter,4,-60
50:56.9,10004C0YLE000A07QM7,Adpter,4,-62
50:56.9,10004C0YLE000A07QM9,Adpter,4,-59.5
50:56.9,1000C06YLE000A07Q64,Adpter,4,-69.5
50:56.9,10030C0YLE000A07QU7,Adpter,4,-67
50:56.9,1000C50YLE000A07QE6,Adpter,4,-63.5
50:56.9,1000C06YLE000A07Q64,Adpter,4,-69.5
50:56.9,11000C0YLE000A07PS4,Adpter,4,-64
50:56.9,1000C50YLE000A07QE6,Adpter,4,-64
50:56.9,1000C0YL8E000A07Q82,Adpter,4,-67.5
50:56.9,10004C0YLE000A07QM8,Adpter,4,-60.5
50:56.9,1000C50YLE000A07QN0,Adpter,4,-64
50:56.9,10004C0YLE000A07QM9,Adpter,4,-60
50:56.9,10004C0YLE000A07QM7,Adpter,4,-62.5
50:56.9,1000C0YLE9000A07Q95,Adpter,4,-65
50:57.0,10030C0YLE000A07QU0,Adpter,4,-69
50:57.0,1000C0YL8E000A07Q82,Adpter,4,-64.5
50:57.0,10004C0YLE000A07QM4,Adpter,4,-65
50:57.0,10004C0YLE000A07QM6,Adpter,4,-66
50:57.0,10004C0YLE000A07QM8,Adpter,4,-57
50:57.0,1000C06YLE000A07QO8,Adpter,4,-66.5
50:57.0,1000C50YLE000A07QN0,Adpter,4,-63.5
50:57.0,1000C50YLE000A07QE6,Adpter,4,-63
50:57.0,10004C0YLE000A07QM7,Adpter,4,-59
50:57.0,1000C0YLE9000A07Q95,Adpter,4,-59.5
50:57.0,11000C0YLE000A07PS4,Adpter,4,-60
50:57.0,11000C0YLE000A07PS3,Adpter,4,-67
50:57.0,10004C0YLE000A07QM9,Adpter,4,-59
50:57.0,1000C06YLE000A07Q64,Adpter,4,-69
50:57.0,1000C0YL8E000A07Q89,Adpter,4,-64.5
50:57.0,11000C0YLE000A07PS3,Adpter,4,-67.5
50:57.0,1000C0YLE9000A07Q95,Adpter,4,-60.5
50:57.0,11000C0YLE000A07PS4,Adpter,4,-61
50:57.0,1000C0YL8E000A07Q82,Adpter,4,-63
50:57.0,1000C06YLE000A07QO8,Adpter,4,-66.5
50:57.0,1000C50YLE000A07QE6,Adpter,4,-62.5
50:57.0,10004C0YLE000A07QM6,Adpter,4,-65
50:57.1,10004C0YLE000A07QM7,Adpter,4,-58.5
50:57.1,10004C0YLE000A07QM8,Adpter,4,-57
50:57.1,10004C0YLE000A07QM9,Adpter,4,-59.5
50:57.1,1000C0YL8E000A07Q89,Adpter,4,-65
50:57.1,10004C0YLE000A07QM4,Adpter,4,-65.5
50:57.1,1000C50YLE000A07QN0,Adpter,4,-63
50:57.1,10030C0YLE000A07QU0,Adpter,4,-69.5
50:57.1,1000C06YLE000A07Q64,Adpter,4,-68.5
50:57.1,1000C50YLE000A07QE6,Adpter,4,-62
50:57.1,1000C50YLE000A07QN0,Adpter,4,-63
50:57.1,1000C0YL8E000A07Q89,Adpter,4,-65.5
50:57.1,10004C0YLE000A07QM7,Adpter,4,-57.5
50:57.1,11000C0YLE000A07PS4,Adpter,4,-60
50:57.1,1000C06YLE000A07QO8,Adpter,4,-66
50:57.1,10004C0YLE000A07QM9,Adpter,4,-61.5
