Time,Tag,Reader,Antenna,rssi
50:06.3,1000C0Y7LE000A07PY6,Adpter,4,-63
50:06.3,10004C0YLE000A07PV9,Adpter,4,-68.5
50:06.5,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:06.5,1000C0Y7LE000A07PY6,Adpter,4,-63
50:06.5,10004C0YLE000A07PV5,Adpter,4,-59.5
50:06.5,10004C0YLE000A07PV9,Adpter,4,-68
50:06.5,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:06.5,10004C0YLE000A07PV9,Adpter,4,-69
50:06.5,10004C0YLE000A07PV5,Adpter,4,-59.5
50:06.5,1000C0Y7LE000A07PY6,Adpter,4,-63
50:06.5,1000C0Y7LE000A07PY6,Adpter,4,-63
50:06.5,10004C0YLE000A07PV5,Adpter,4,-60.5
50:06.5,1000C0YL8E000A07PZ3,Adpter,4,-63
50:06.5,1000C0Y7LE000A07QG8,Adpter,4,-68
50:06.5,10004C0YLE000A07PV9,Adpter,4,-68
50:06.5,10004C0YLE000A07PV5,Adpter,4,-60.5
50:06.5,1000C0YL8E000A07PZ3,Adpter,4,-63
50:06.5,10004C0YLE000A07PV9,Adpter,4,-68.5
50:06.5,10200C0YLE000A07QB8,Adpter,4,-68.5
50:06.5,1000C0YL8E000A07PZ3,Adpter,4,-63
50:06.5,10004C0YLE000A07PV9,Adpter,4,-67.5
50:06.5,10004C0YLE000A07PV5,Adpter,4,-60.5
50:06.5,10200C0YLE000A07QB8,Adpter,4,-69
50:06.5,10004C0YLE000A07PV9,Adpter,4,-68.5
50:06.5,1000C0YL8E000A07PZ3,Adpter,4,-63
50:06.5,1000C0Y7LE000A07PY6,Adpter,4,-63
50:06.5,10004C0YLE000A07PV5,Adpter,4,-60.5
50:06.5,10200C0YLE000A07QB8,Adpter,4,-69.5
50:06.8,10004C0YLE000A07PV5,Adpter,4,-60.5
50:06.8,10004C0YLE000A07PV9,Adpter,4,-69
50:06.8,10200C0YLE000A07QB8,Adpter,4,-68.5
50:06.8,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:06.8,1000C0Y7LE000A07PY6,Adpter,4,-64
50:06.8,10200C0YLE000A07QB8,Adpter,4,-69
50:06.8,1000C0YL8E000A07PZ3,Adpter,4,-63.5
50:06.8,10004C0YLE000A07PV5,Adpter,4,-61
50:06.8,1000C0Y7LE000A07PY6,Adpter,4,-64
50:06.8,10004C0YLE000A07PV5,Adpter,4,-61
50:06.8,1000C0Y7LE000A07PY6,Adpter,4,-64.5
50:06.8,1000C0YL8E000A07PZ3,Adpter,4,-62
50:06.8,10200C0YLE000A07QB8,Adpter,4,-69
50:06.8,1000C0Y7LE000A07PY6,Adpter,4,-64
50:06.8,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:06.8,10004C0YLE000A07PV5,Adpter,4,-60.5
50:06.8,10004C0YLE000A07PV9,Adpter,4,-67.5
50:06.8,10200C0YLE000A07QB8,Adpter,4,-69
50:07.0,10004C0YLE000A07PV9,Adpter,4,-68.5
50:07.0,1000C0Y7LE000A07PY6,Adpter,4,-63
50:07.0,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.0,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.0,10200C0YLE000A07QB8,Adpter,4,-69
50:07.0,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.0,10200C0YLE000A07QB8,Adpter,4,-68.5
50:07.0,10004C0YLE000A07PV9,Adpter,4,-68.5
50:07.0,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.0,1000C0Y7LE000A07PY6,Adpter,4,-63
50:07.0,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.0,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.0,10004C0YLE000A07PV9,Adpter,4,-69
50:07.0,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.0,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.0,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.0,1000C0Y7LE000A07PY6,Adpter,4,-63.5
50:07.0,10004C0YLE000A07PV9,Adpter,4,-68.5
50:07.3,1000C0Y7LE000A07PY6,Adpter,4,-63.5
50:07.3,10004C0YLE000A07PV9,Adpter,4,-69
50:07.3,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.3,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.3,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.3,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.3,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.3,10004C0YLE000A07PV9,Adpter,4,-69.5
50:07.3,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.3,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.3,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.3,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.3,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.3,10004C0YLE000A07PV9,Adpter,4,-69
50:07.3,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.3,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.3,1000C0YL8E000A07PZ3,Adpter,4,-63.5
50:07.3,1000C0Y7LE000A07PY6,Adpter,4,-64.5
50:07.3,10004C0YLE000A07PV5,Adpter,4,-61
50:07.3,10004C0YLE000A07PV9,Adpter,4,-68.5
50:07.5,10004C0YLE000A07PV5,Adpter,4,-61
50:07.5,10004C0YLE000A07PV9,Adpter,4,-68.5
50:07.5,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.5,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.5,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.5,10004C0YLE000A07PV9,Adpter,4,-68.5
50:07.5,1000C0YL8E000A07PZ3,Adpter,4,-63
50:07.5,10004C0YLE000A07PV5,Adpter,4,-60.5
50:07.5,1000C0Y7LE000A07PY6,Adpter,4,-64
50:07.5,10004C0YLE000A07PV5,Adpter,4,-61
50:07.5,10004C0YLE000A07PV9,Adpter,4,-63.5
50:07.5,1000C0YL8E000A07PZ3,Adpter,4,-62
50:07.5,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:07.5,10004C0YLE000A07PV5,Adpter,4,-63
50:07.5,10004C0YLE000A07PV5,Adpter,4,-63
50:07.5,1000C0YL8E000A07PZ3,Adpter,4,-64
50:07.5,10004C0YLE000A07PV5,Adpter,4,-63
50:07.5,10004C0YLE000A07PV9,Adpter,4,-67.5
50:07.5,1000C0YL8E000A07PZ3,Adpter,4,-64.5
50:07.8,10004C0YLE000A07PV9,Adpter,4,-67.5
50:07.8,10004C0YLE000A07PV5,Adpter,4,-62.5
50:07.8,10004C0YLE000A07PV5,Adpter,4,-62.5
50:07.8,10004C0YLE000A07PV5,Adpter,4,-62.5
50:07.8,10004C0YLE000A07PV5,Adpter,4,-63
50:07.8,10004C0YLE000A07PV5,Adpter,4,-62.5
50:07.8,10004C0YLE000A07PV5,Adpter,4,-63
50:08.0,1000C50YLE000A07QE9,Adpter,4,-66.5
50:08.0,10004C0YLE000A07PV5,Adpter,4,-63.5
50:08.0,10004C0YLE000A07PV5,Adpter,4,-63.5
50:08.0,1000C50YLE000A07QE9,Adpter,4,-66.5
50:08.0,10004C0YLE000A07PV9,Adpter,4,-67.5
50:08.0,1000C50YLE000A07QE9,Adpter,4,-67
50:08.0,10004C0YLE000A07PV5,Adpter,4,-63.5
50:08.0,10004C0YLE000A07PV9,Adpter,4,-67.5
50:08.0,1000C50YLE000A07QE9,Adpter,4,-66.5
50:08.0,10004C0YLE000A07PV5,Adpter,4,-63.5
50:08.0,10004C0YLE000A07PV9,Adpter,4,-68.5
50:08.0,10004C0YLE000A07PV5,Adpter,4,-63.5
50:08.0,10004C0YLE000A07PV9,Adpter,4,-68.5
50:08.0,1000C50YLE000A07QE9,Adpter,4,-66
50:08.0,1000C0YL8E000A07PZ3,Adpter,4,-62
50:08.0,1000C0Y7LE000A07PY6,Adpter,4,-63
50:08.0,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.0,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:08.3,1000C0Y7LE000A07PY6,Adpter,4,-63
50:08.3,1000C0YL8E000A07PZ3,Adpter,4,-61.5
50:08.3,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.3,1000C0YL8E000A07PZ3,Adpter,4,-61
50:08.3,1000C0Y7LE000A07PY6,Adpter,4,-63.5
50:08.3,10004C0YLE000A07PV5,Adpter,4,-60
50:08.3,10004C0YLE000A07PV9,Adpter,4,-68.5
50:08.3,1000C0Y7LE000A07PY6,Adpter,4,-63
50:08.3,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.3,10004C0YLE000A07PV9,Adpter,4,-67.5
50:08.3,1000C0YL8E000A07PZ3,Adpter,4,-61
50:08.3,1000C0YL8E000A07PZ3,Adpter,4,-61.5
50:08.3,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.3,1000C0Y7LE000A07PY6,Adpter,4,-63.5
50:08.3,10004C0YLE000A07PV9,Adpter,4,-67.5
50:08.3,10004C0YLE000A07PV5,Adpter,4,-64
50:08.3,10004C0YLE000A07PV9,Adpter,4,-67
50:08.3,10200C0YLE000A07QB8,Adpter,4,-69.5
50:08.3,10004C0YLE000A07PV5,Adpter,4,-64
50:08.3,10004C0YLE000A07PV9,Adpter,4,-67
50:08.3,10200C0YLE000A07QB8,Adpter,4,-69
50:08.5,10004C0YLE000A07PV9,Adpter,4,-67
50:08.5,10004C0YLE000A07PV5,Adpter,4,-63.5
50:08.5,1000C0YL8E000A07PZ3,Adpter,4,-64.5
50:08.5,10004C0YLE000A07PV9,Adpter,4,-66.5
50:08.5,10004C0YLE000A07PV5,Adpter,4,-63
50:08.5,1000C0YL8E000A07PZ3,Adpter,4,-64.5
50:08.5,10004C0YLE000A07PV9,Adpter,4,-66.5
50:08.5,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:08.5,10004C0YLE000A07PV5,Adpter,4,-62
50:08.5,10200C0YLE000A07QB8,Adpter,4,-69
50:08.5,10004C0YLE000A07PV9,Adpter,4,-68
50:08.5,10004C0YLE000A07PV5,Adpter,4,-62
50:08.5,1000C0YL8E000A07PZ3,Adpter,4,-62
50:08.5,10200C0YLE000A07QB8,Adpter,4,-68.5
50:08.5,1000C50YLE000A07PW1,Adpter,4,-69.5
50:08.5,1000C0Y7LE000A07QG8,Adpter,4,-69
50:08.8,10004C0YLE000A07PV9,Adpter,4,-66
50:08.8,10200C0YLE000A07QB8,Adpter,4,-68.5
50:08.8,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:08.8,10004C0YLE000A07PV5,Adpter,4,-61.5
50:08.8,10004C0YLE000A07PV9,Adpter,4,-68.5
50:08.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.8,1000C0YL8E000A07PZ3,Adpter,4,-62
50:08.8,10200C0YLE000A07QB8,Adpter,4,-69.5
50:08.8,10200C0YLE000A07QB8,Adpter,4,-69
50:08.8,10004C0YLE000A07PV9,Adpter,4,-69
50:08.8,10200C0YLE000A07PT5,Adpter,4,-64
50:08.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.8,1000C0Y7LE000A07PY6,Adpter,4,-62.5
50:08.8,1000C0YL8E000A07PZ3,Adpter,4,-61
50:08.8,10200C0YLE000A07PT5,Adpter,4,-64
50:08.8,10200C0YLE000A07QB8,Adpter,4,-68.5
50:08.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.8,1000C0Y7LE000A07PY6,Adpter,4,-62.5
50:08.8,10004C0YLE000A07PV9,Adpter,4,-68.5
50:08.8,1000C0YL8E000A07PZ3,Adpter,4,-61.5
50:08.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.8,1000C0YL8E000A07PZ3,Adpter,4,-61.5
50:08.8,1000C0Y7LE000A07PY6,Adpter,4,-63
50:08.8,10004C0YLE000A07PV9,Adpter,4,-68.5
50:08.8,10200C0YLE000A07QB8,Adpter,4,-67.5
50:08.8,1000C0Y7LE000A07PY6,Adpter,4,-63
50:08.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:08.8,1000C0YL8E000A07PZ3,Adpter,4,-61.5
50:08.8,10004C0YLE000A07PV9,Adpter,4,-69
50:08.8,10200C0YLE000A07QB8,Adpter,4,-67
50:09.0,10200C0YLE000A07QB8,Adpter,4,-66.5
50:09.0,10004C0YLE000A07PV5,Adpter,4,-61
50:09.0,1000C0YL8E000A07PZ3,Adpter,4,-63
50:09.0,1000C0Y7LE000A07QG7,Adpter,4,-67
50:09.0,1000C0Y7LE000A07QG8,Adpter,4,-67.5
50:09.0,10004C0YLE000A07PV9,Adpter,4,-69
50:09.0,10004C0YLE000A07PV5,Adpter,4,-61.5
50:09.0,10004C0YLE000A07PV9,Adpter,4,-68.5
50:09.0,1000C0YL8E000A07PZ3,Adpter,4,-62
50:09.0,1000C0Y7LE000A07QG8,Adpter,4,-67.5
50:09.0,10200C0YLE000A07QB8,Adpter,4,-66
50:09.0,10004C0YLE000A07PV5,Adpter,4,-61
50:09.0,1000C0YL8E000A07PZ3,Adpter,4,-63
50:09.0,10200C0YLE000A07QB8,Adpter,4,-66
50:09.0,1000C0Y7LE000A07QG8,Adpter,4,-67
50:09.0,10004C0YLE000A07PV9,Adpter,4,-67
50:09.0,1000C50YLE000A07PW1,Adpter,4,-69.5
50:09.0,1000C0Y7LE000A07QG8,Adpter,4,-67.5
50:09.0,10004C0YLE000A07PV9,Adpter,4,-67
50:09.0,10004C0YLE000A07PV5,Adpter,4,-61
50:09.0,10200C0YLE000A07QB8,Adpter,4,-65.5
50:09.0,1000C0YL8E000A07PZ3,Adpter,4,-62.5
50:09.0,1000C50YLE000A07PW1,Adpter,4,-69.5
50:09.3,10004C0YLE000A07PV5,Adpter,4,-62
50:09.3,10004C0YLE000A07PV5,Adpter,4,-62.5
50:09.3,10004C0YLE000A07PV5,Adpter,4,-63.5
50:09.3,10004C0YLE000A07PV5,Adpter,4,-63
50:09.3,1000C0YL8E000A07PZ3,Adpter,4,-64
50:09.3,10004C0YLE000A07PV5,Adpter,4,-61.5
50:09.3,10200C0YLE000A07QB8,Adpter,4,-68
50:09.3,10004C0YLE000A07PV9,Adpter,4,-68.5
50:09.3,1000C0Y7LE000A07QG8,Adpter,4,-68
50:09.3,10004C0YLE000A07PV9,Adpter,4,-69
50:09.3,10004C0YLE000A07PV5,Adpter,4,-61.5
50:09.3,10200C0YLE000A07QB8,Adpter,4,-66.5
50:09.3,1000C0YL8E000A07PZ3,Adpter,4,-63.5
50:09.3,1000C0Y7LE000A07QG8,Adpter,4,-67.5
50:09.5,1000C0YL8E000A07PZ3,Adpter,4,-63.5
50:09.5,10004C0YLE000A07PV5,Adpter,4,-62
50:09.5,1000C0Y7LE000A07QG8,Adpter,4,-68
50:09.5,10004C0YLE000A07PV9,Adpter,4,-67.5
50:09.5,10200C0YLE000A07QB8,Adpter,4,-67
50:09.5,10004C0YLE000A07PV5,Adpter,4,-62
50:09.5,1000C0Y7LE000A07QG8,Adpter,4,-68.5
50:09.5,1000C0YL8E000A07PZ3,Adpter,4,-63.5
50:09.5,10200C0YLE000A07QB8,Adpter,4,-67
50:09.5,10004C0YLE000A07PV9,Adpter,4,-67.5
50:09.8,10200C0YLE000A07QB8,Adpter,4,-66.5
50:09.8,1000C0Y7LE000A07PY6,Adpter,4,-62.5
50:09.8,10004C0YLE000A07PV9,Adpter,4,-68.5
50:09.8,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:09.8,10004C0YLE000A07PV5,Adpter,4,-59
50:09.8,10200C0YLE000A07QB8,Adpter,4,-67
50:09.8,10004C0YLE000A07PV5,Adpter,4,-59
50:09.8,1000C0Y7LE000A07PY6,Adpter,4,-63
50:09.8,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:09.8,10004C0YLE000A07PV9,Adpter,4,-67.5
50:09.8,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:09.8,10004C0YLE000A07PV5,Adpter,4,-59
50:09.8,1000C0Y7LE000A07PY6,Adpter,4,-62.5
50:09.8,10200C0YLE000A07PT5,Adpter,4,-64
50:09.8,10200C0YLE000A07QB8,Adpter,4,-67.5
50:09.8,10004C0YLE000A07PV9,Adpter,4,-68
50:09.8,10004C0YLE000A07PV5,Adpter,4,-59
50:09.8,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:09.8,10004C0YLE000A07PV9,Adpter,4,-68
50:09.8,1000C0Y7LE000A07PY6,Adpter,4,-62.5
50:09.8,10200C0YLE000A07PT5,Adpter,4,-64
50:09.8,10200C0YLE000A07QB8,Adpter,4,-66
50:10.0,10004C0YLE000A07PV5,Adpter,4,-59.5
50:10.0,10004C0YLE000A07PV9,Adpter,4,-68.5
50:10.0,1000C0Y7LE000A07PY6,Adpter,4,-63
50:10.3,10004C0YLE000A07PV5,Adpter,4,-62.5
50:10.3,10004C0YLE000A07PV5,Adpter,4,-62
50:10.3,10004C0YLE000A07PV5,Adpter,4,-62
50:10.5,10004C0YLE000A07PV5,Adpter,4,-64
50:10.5,10004C0YLE000A07PV5,Adpter,4,-63.5
50:10.8,10004C0YLE000A07PV5,Adpter,4,-63.5
50:10.8,10004C0YLE000A07PV5,Adpter,4,-63
50:10.8,10004C0YLE000A07PV5,Adpter,4,-63.5
50:10.8,10004C0YLE000A07PV5,Adpter,4,-63
50:10.8,10200C0YLE000A07QB8,Adpter,4,-67.5
50:10.8,10200C0YLE000A07PT5,Adpter,4,-64.5
50:10.8,10004C0YLE000A07PV5,Adpter,4,-59
50:10.8,10004C0YLE000A07QM9,Adpter,4,-68
50:10.8,1000C0Y7LE000A07PY7,Adpter,4,-64
50:10.8,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:10.8,10200C0YLE000A07QB8,Adpter,4,-67.5
50:10.8,10004C0YLE000A07PV9,Adpter,4,-68
50:10.8,1000C0Y7LE000A07PY6,Adpter,4,-62.5
50:10.8,10200C0YLE000A07PT5,Adpter,4,-64
50:10.8,1000C0YL8E000A07PZ3,Adpter,4,-61.5
50:10.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:10.8,10200C0YLE000A07QB8,Adpter,4,-67.5
50:10.8,10004C0YLE000A07PV9,Adpter,4,-68
50:10.8,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:10.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:10.8,10200C0YLE000A07PT5,Adpter,4,-64.5
50:10.8,1000C0Y7LE000A07PY6,Adpter,4,-63
50:10.8,10200C0YLE000A07QB8,Adpter,4,-67.5
50:10.8,10004C0YLE000A07PV9,Adpter,4,-67.5
50:10.8,1000C0Y7LE000A07PY6,Adpter,4,-63.5
50:10.8,10200C0YLE000A07PT5,Adpter,4,-64.5
50:10.8,10004C0YLE000A07PV5,Adpter,4,-59.5
50:10.8,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:10.9,1000C0Y7LE000A07PY6,Adpter,4,-62.5
50:10.9,10200C0YLE000A07QB8,Adpter,4,-67
50:10.9,1000C0YL8E000A07PZ3,Adpter,4,-60.5
50:10.9,10004C0YLE000A07PV5,Adpter,4,-59.5
50:10.9,10200C0YLE000A07QB8,Adpter,4,-67
