Time,Tag,Reader,Antenna,rssi
02:59.7,1000C0YLE9000A07Q94,Adpter,4,-62.5
02:59.7,10004C0YLE000A07PV5,Adpter,4,-60.5
02:59.7,1000C0Y7LE000A07Q72,Adpter,4,-61.5
02:59.7,10004C0YLE000A07QM9,Adpter,4,-67
02:59.7,10004C0YLE000A07QM8,Adpter,4,-68
02:59.7,10004C0YLE000A07QM0,Adpter,4,-68
02:59.9,1000C0YLE9000A07Q94,Adpter,4,-62.5
02:59.9,1000C0Y7LE000A07Q72,Adpter,4,-64
02:59.9,10004C0YLE000A07PV5,Adpter,4,-66
02:59.9,1000C0Y7LE000A07QP3,Adpter,4,-63
02:59.9,1000C0YLE9000A07Q94,Adpter,4,-64
02:59.9,1000C0Y7LE000A07Q72,Adpter,4,-65
02:59.9,1000C0Y7LE000A07QP3,Adpter,4,-64
02:59.9,1000C0YLE9000A07Q93,Adpter,4,-69
02:59.9,1000C0YLE9000A07Q94,Adpter,4,-69.5
03:00.2,1000C0YLE9000A07Q94,Adpter,4,-69
03:00.2,1000C0YLE9000A07Q94,Adpter,4,-68.5
03:00.2,1000C0YLE9000A07Q94,Adpter,4,-67.5
03:02.7,10200C0YLE000A07PT5,Adpter,4,-69.5
03:02.7,10200C0YLE000A07PT5,Adpter,4,-69.5
03:03.2,10200C0YLE000A07PT5,Adpter,4,-68
03:03.2,10200C0YLE000A07PT5,Adpter,4,-68
03:03.2,10200C0YLE000A07PT5,Adpter,4,-67.5
03:03.2,10200C0YLE000A07PT5,Adpter,4,-68
03:03.4,10200C0YLE000A07PT5,Adpter,4,-68.5
03:03.4,10200C0YLE000A07PT5,Adpter,4,-67.5
03:03.4,10200C0YLE000A07PT5,Adpter,4,-67
03:03.4,10200C0YLE000A07PT5,Adpter,4,-67
03:03.4,10200C0YLE000A07PT5,Adpter,4,-67.5
03:03.4,10200C0YLE000A07PT5,Adpter,4,-68
03:03.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:03.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:03.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:03.9,1000C0YLE9000A07Q94,Adpter,4,-69.5
03:03.9,1000C0YLE9000A07Q94,Adpter,4,-69.5
03:04.2,1000C0YLE9000A07Q94,Adpter,4,-69
03:04.2,1000C0YLE9000A07Q94,Adpter,4,-69.5
03:04.2,1000C0YLE9000A07Q94,Adpter,4,-69.5
03:04.4,1000C0YLE9000A07Q94,Adpter,4,-69.5
03:04.4,1000C0YLE9000A07Q94,Adpter,4,-69.5
03:04.4,10200C0YLE000A07PT5,Adpter,4,-69
03:04.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:04.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:04.9,10200C0YLE000A07PT5,Adpter,4,-68
03:04.9,10200C0YLE000A07PT5,Adpter,4,-67.5
03:04.9,10200C0YLE000A07PT5,Adpter,4,-68.5
03:04.9,10200C0YLE000A07PT5,Adpter,4,-68.5
03:04.9,10200C0YLE000A07PT5,Adpter,4,-69
03:04.9,10200C0YLE000A07PT5,Adpter,4,-69
03:04.9,10200C0YLE000A07PT5,Adpter,4,-69
03:04.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:05.4,10200C0YLE000A07PT5,Adpter,4,-69.5
03:05.4,10200C0YLE000A07PT5,Adpter,4,-69.5
03:05.7,10200C0YLE000A07QB8,Adpter,4,-68.5
03:05.7,1000C0Y7LE000A07QG8,Adpter,4,-66
03:05.7,1000C0Y7LE000A07QG8,Adpter,4,-64.5
03:05.7,1000C0Y7LE000A07QG8,Adpter,4,-66.5
03:05.7,1000C0Y7LE000A07QG8,Adpter,4,-65
03:05.9,1000C0Y7LE000A07QG8,Adpter,4,-67
03:05.9,1000C0Y7LE000A07QG8,Adpter,4,-67
03:05.9,1000C0Y7LE000A07QG8,Adpter,4,-67.5
03:05.9,10200C0YLE000A07PT5,Adpter,4,-68.5
03:05.9,1000C0YLE9000A07Q94,Adpter,4,-67.5
03:05.9,1000C0Y7LE000A07QG8,Adpter,4,-67
03:05.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:06.2,1000C0Y7LE000A07QG8,Adpter,4,-66.5
03:06.2,10200C0YLE000A07PT5,Adpter,4,-67.5
03:06.2,1000C0Y7LE000A07Q72,Adpter,4,-66.5
03:06.2,1000C0YLE9000A07Q94,Adpter,4,-64
03:06.2,1000C0YLE9000A07Q94,Adpter,4,-63.5
03:06.2,1000C0Y7LE000A07QG8,Adpter,4,-66.5
03:06.2,10200C0YLE000A07PT5,Adpter,4,-67
03:06.2,1000C0Y7LE000A07Q72,Adpter,4,-65.5
03:06.2,1000C0Y7LE000A07Q72,Adpter,4,-66
03:06.2,1000C0Y7LE000A07QG8,Adpter,4,-66
03:06.2,1000C0YLE9000A07Q94,Adpter,4,-64
03:06.2,10200C0YLE000A07PT5,Adpter,4,-66.5
03:06.2,1000C0Y7LE000A07QG8,Adpter,4,-66
03:06.2,1000C0YLE9000A07Q94,Adpter,4,-64
03:06.2,1000C0Y7LE000A07Q72,Adpter,4,-65.5
03:06.2,10200C0YLE000A07PT5,Adpter,4,-66.5
03:06.3,1000C0Y7LE000A07PY6,Adpter,4,-64.5
03:06.3,1000C0Y7LE000A07QP3,Adpter,4,-61
03:06.3,1000C0YLE9000A07Q94,Adpter,4,-61.5
03:06.3,1000C0Y7LE000A07Q72,Adpter,4,-62.5
03:06.3,1000C50YLE000A07QE8,Adpter,4,-69.5
03:06.3,10200C0YLE000A07PT5,Adpter,4,-65
03:06.3,10004C0YLE000A07QM9,Adpter,4,-68
03:06.3,1000C0Y7LE000A07QP3,Adpter,4,-61
03:06.3,10004C0YLE000A07PV5,Adpter,4,-61.5
03:06.3,10200C0YLE000A07PT5,Adpter,4,-64.5
03:06.3,1000C0YLE9000A07Q94,Adpter,4,-61.5
03:06.3,1000C0Y7LE000A07PY6,Adpter,4,-64
03:06.3,1000C0Y7LE000A07Q72,Adpter,4,-62
03:06.3,10004C0YLE000A07QM9,Adpter,4,-68.5
03:06.3,10004C0YLE000A07QM9,Adpter,4,-67.5
03:06.3,10004C0YLE000A07PV5,Adpter,4,-60.5
03:06.3,1000C0Y7LE000A07Q72,Adpter,4,-61.5
03:06.3,1000C0Y7LE000A07PY6,Adpter,4,-64
03:06.3,10200C0YLE000A07PT5,Adpter,4,-64
03:06.3,1000C0YLE9000A07Q94,Adpter,4,-61.5
03:06.3,1000C0Y7LE000A07QP3,Adpter,4,-61
03:06.3,1000C0Y7LE000A07PY6,Adpter,4,-63
03:06.3,1000C0YLE9000A07Q94,Adpter,4,-61.5
03:06.3,1000C0Y7LE000A07QP3,Adpter,4,-61
03:06.3,10004C0YLE000A07PV5,Adpter,4,-60.5
03:06.3,10200C0YLE000A07PT5,Adpter,4,-63.5
03:06.3,10004C0YLE000A07QM9,Adpter,4,-67.5
03:06.3,1000C0Y7LE000A07Q72,Adpter,4,-61.5
03:06.3,1000C0YLE9000A07Q04,Adpter,4,-67
03:06.3,1000C0YL8E000A07PZ3,Adpter,4,-61
03:06.7,1000C0Y7LE000A07Q72,Adpter,4,-65
03:06.7,10004C0YLE000A07PV5,Adpter,4,-66
03:06.7,1000C0YLE9000A07Q94,Adpter,4,-64
03:06.7,1000C0Y7LE000A07QG8,Adpter,4,-67
03:06.7,10200C0YLE000A07PT5,Adpter,4,-64.5
03:06.7,1000C0YLE9000A07Q94,Adpter,4,-63.5
03:06.7,10200C0YLE000A07PT5,Adpter,4,-64
03:06.7,10004C0YLE000A07PV5,Adpter,4,-65.5
03:06.7,1000C0Y7LE000A07Q72,Adpter,4,-64.5
03:06.7,10200C0YLE000A07PT5,Adpter,4,-63.5
03:06.7,10004C0YLE000A07PV5,Adpter,4,-63.5
03:06.7,1000C0Y7LE000A07Q72,Adpter,4,-64.5
03:06.7,1000C0YLE9000A07Q94,Adpter,4,-64
03:06.7,10004C0YLE000A07PV5,Adpter,4,-63
03:06.7,1000C0YLE9000A07Q94,Adpter,4,-64
03:06.7,1000C0Y7LE000A07Q72,Adpter,4,-64
03:06.7,10200C0YLE000A07PT5,Adpter,4,-64
03:06.7,10200C0YLE000A07PT5,Adpter,4,-63
03:06.7,10004C0YLE000A07PV5,Adpter,4,-61
03:06.7,1000C0YLE9000A07Q94,Adpter,4,-63
03:06.7,1000C0Y7LE000A07Q72,Adpter,4,-63
03:06.7,1000C0Y7LE000A07PY6,Adpter,4,-65
03:06.7,10200C0YLE000A07PT5,Adpter,4,-63.5
03:06.7,1000C0Y7LE000A07PY6,Adpter,4,-65
03:06.7,1000C0Y7LE000A07Q72,Adpter,4,-64
03:06.7,1000C0YLE9000A07Q94,Adpter,4,-63.5
03:06.7,10004C0YLE000A07PV5,Adpter,4,-61.5
03:06.9,1000C0YLE9000A07Q94,Adpter,4,-64.5
03:06.9,10200C0YLE000A07PT5,Adpter,4,-63.5
03:06.9,10004C0YLE000A07PV5,Adpter,4,-62
03:06.9,1000C0Y7LE000A07Q72,Adpter,4,-64.5
03:06.9,10004C0YLE000A07PV5,Adpter,4,-61.5
03:06.9,1000C0YLE9000A07Q94,Adpter,4,-65
03:06.9,1000C0Y7LE000A07Q72,Adpter,4,-65
03:06.9,10200C0YLE000A07PT5,Adpter,4,-64
03:06.9,10004C0YLE000A07PV5,Adpter,4,-63.5
03:06.9,10200C0YLE000A07PT5,Adpter,4,-64.5
03:06.9,1000C0Y7LE000A07Q72,Adpter,4,-64.5
03:06.9,1000C0YLE9000A07Q94,Adpter,4,-65
03:06.9,1000C0YLE9000A07Q94,Adpter,4,-65
03:06.9,10004C0YLE000A07PV5,Adpter,4,-64
03:07.1,10004C0YLE000A07PV5,Adpter,4,-59.5
03:07.1,1000C0YLE9000A07Q94,Adpter,4,-65
03:07.1,1000C0Y7LE000A07PY6,Adpter,4,-63.5
03:07.1,10004C0YLE000A07QM0,Adpter,4,-67
03:07.1,10004C0YLE000A07QM0,Adpter,4,-67
03:07.1,10200C0YLE000A07PT5,Adpter,4,-63
03:07.1,10004C0YLE000A07PV5,Adpter,4,-60
03:07.1,10004C0YLE000A07QM1,Adpter,4,-68
03:07.1,1000C0Y7LE000A07PY6,Adpter,4,-63
03:07.1,1000C0YLE9000A07Q94,Adpter,4,-65
03:07.1,1000C0Y7LE000A07Q72,Adpter,4,-67
03:07.1,1000C0YLE9000A07Q94,Adpter,4,-65.5
03:07.1,1000C0Y7LE000A07Q72,Adpter,4,-67
03:07.1,1000C0YL8E000A07PZ3,Adpter,4,-59
03:07.1,1000C0Y7LE000A07PY6,Adpter,4,-63
03:07.1,10004C0YLE000A07PV5,Adpter,4,-59.5
03:07.1,10200C0YLE000A07PT5,Adpter,4,-63
03:07.1,1000C0YL8E000A07PZ3,Adpter,4,-59
03:07.1,1000C0YLE9000A07Q94,Adpter,4,-66
03:07.1,1000C0Y7LE000A07PY6,Adpter,4,-63.5
03:07.1,10004C0YLE000A07PV5,Adpter,4,-60
03:07.1,10200C0YLE000A07PT5,Adpter,4,-63
03:07.1,1000C0YLE9000A07Q94,Adpter,4,-66.5
03:07.1,1000C0YL8E000A07PZ3,Adpter,4,-59
03:07.1,10004C0YLE000A07PV5,Adpter,4,-59.5
03:07.1,10200C0YLE000A07PT5,Adpter,4,-63
03:07.1,1000C0Y7LE000A07PY6,Adpter,4,-63
03:07.2,1000C0Y7LE000A07PY6,Adpter,4,-63
03:07.2,1000C0YL8E000A07PZ3,Adpter,4,-59
03:07.2,1000C0YLE9000A07Q94,Adpter,4,-67
03:07.2,10200C0YLE000A07PT5,Adpter,4,-63
03:07.2,10004C0YLE000A07PV5,Adpter,4,-59.5
03:07.4,10004C0YLE000A07PV5,Adpter,4,-60
03:07.4,1000C0YL8E000A07PZ3,Adpter,4,-59.5
03:07.4,1000C0YLE9000A07Q94,Adpter,4,-67.5
03:07.4,1000C0Y7LE000A07PY6,Adpter,4,-64
03:07.4,10200C0YLE000A07PT5,Adpter,4,-63
03:07.4,10004C0YLE000A07PV5,Adpter,4,-60.5
03:07.4,10200C0YLE000A07PT5,Adpter,4,-63.5
03:07.4,1000C0YL8E000A07PZ3,Adpter,4,-59.5
03:07.4,10200C0YLE000A07PT5,Adpter,4,-63
03:07.4,1000C0YL8E000A07PZ3,Adpter,4,-59.5
03:07.4,10004C0YLE000A07PV5,Adpter,4,-60.5
03:07.4,10004C0YLE000A07PV5,Adpter,4,-60
03:07.4,1000C0YL8E000A07PZ3,Adpter,4,-59.5
03:07.4,1000C0YLE9000A07Q94,Adpter,4,-68.5
03:07.4,10200C0YLE000A07PT5,Adpter,4,-63.5
03:07.4,1000C0Y7LE000A07PY6,Adpter,4,-64
03:07.4,1000C0Y7LE000A07PY6,Adpter,4,-63
03:07.4,10200C0YLE000A07PT5,Adpter,4,-63.5
03:07.4,10004C0YLE000A07PV5,Adpter,4,-60.5
03:07.4,1000C0YLE9000A07Q94,Adpter,4,-68
03:07.4,10004C0YLE000A07PV5,Adpter,4,-60.5
03:07.4,10200C0YLE000A07PT5,Adpter,4,-63.5
03:07.4,1000C0Y7LE000A07PY6,Adpter,4,-64
03:07.4,1000C0YLE9000A07Q94,Adpter,4,-67.5
03:07.7,10004C0YLE000A07PV5,Adpter,4,-63
03:07.7,10200C0YLE000A07PT5,Adpter,4,-63.5
03:07.7,10004C0YLE000A07PV5,Adpter,4,-63.5
03:07.7,10200C0YLE000A07PT5,Adpter,4,-64.5
03:07.7,10200C0YLE000A07PT5,Adpter,4,-64.5
03:07.7,10004C0YLE000A07PV5,Adpter,4,-63.5
03:07.7,10004C0YLE000A07PV5,Adpter,4,-64.5
03:07.7,10200C0YLE000A07PT5,Adpter,4,-64
03:07.7,10004C0YLE000A07PV5,Adpter,4,-64
03:07.7,10200C0YLE000A07PT5,Adpter,4,-64.5
03:07.7,10004C0YLE000A07PV5,Adpter,4,-64
03:07.7,10200C0YLE000A07PT5,Adpter,4,-64
03:07.9,10004C0YLE000A07PV5,Adpter,4,-63
03:07.9,10200C0YLE000A07PT5,Adpter,4,-65.5
03:07.9,10200C0YLE000A07PT5,Adpter,4,-65
03:07.9,10004C0YLE000A07PV5,Adpter,4,-63
03:07.9,10004C0YLE000A07PV5,Adpter,4,-63
03:07.9,10200C0YLE000A07PT5,Adpter,4,-65.5
03:07.9,10004C0YLE000A07PV5,Adpter,4,-64
03:07.9,10200C0YLE000A07PT5,Adpter,4,-65.5
03:07.9,10004C0YLE000A07PV5,Adpter,4,-63.5
03:07.9,10004C0YLE000A07QM0,Adpter,4,-66
03:07.9,10004C0YLE000A07QM1,Adpter,4,-65.5
03:07.9,1000C0Y7LE000A07PY6,Adpter,4,-65
03:07.9,10200C0YLE000A07PT5,Adpter,4,-69
03:07.9,10004C0YLE000A07PV5,Adpter,4,-63.5
03:07.9,1000C0Y7LE000A07PY6,Adpter,4,-65
03:07.9,10200C0YLE000A07PT5,Adpter,4,-69
03:07.9,10004C0YLE000A07QM1,Adpter,4,-65.5
03:07.9,10004C0YLE000A07QM0,Adpter,4,-66
03:07.9,10200C0YLE000A07PT5,Adpter,4,-68.5
03:07.9,10004C0YLE000A07QM0,Adpter,4,-66.5
03:07.9,10004C0YLE000A07PV5,Adpter,4,-64
03:07.9,1000C0Y7LE000A07PY6,Adpter,4,-65.5
03:07.9,10004C0YLE000A07QM1,Adpter,4,-66
03:08.1,10004C0YLE000A07PV5,Adpter,4,-64
03:08.1,10200C0YLE000A07PT5,Adpter,4,-69
03:08.1,10004C0YLE000A07QM0,Adpter,4,-66.5
03:08.1,10004C0YLE000A07QM1,Adpter,4,-65.5
03:08.1,1000C0Y7LE000A07PY6,Adpter,4,-65.5
03:08.1,10004C0YLE000A07PV5,Adpter,4,-64
03:08.1,1000C0Y7LE000A07PY6,Adpter,4,-65.5
03:08.1,10004C0YLE000A07QM1,Adpter,4,-65.5
03:08.1,10004C0YLE000A07QM0,Adpter,4,-66
03:08.1,10200C0YLE000A07PT5,Adpter,4,-69.5
03:08.1,10004C0YLE000A07PV5,Adpter,4,-65
03:08.1,10004C0YLE000A07QM0,Adpter,4,-66
03:08.1,10004C0YLE000A07QM1,Adpter,4,-65.5
03:08.1,1000C0Y7LE000A07PY6,Adpter,4,-66
03:08.1,10200C0YLE000A07PT5,Adpter,4,-69
03:08.1,10004C0YLE000A07QM0,Adpter,4,-65.5
03:08.1,10200C0YLE000A07PT5,Adpter,4,-69.5
03:08.1,10004C0YLE000A07QM1,Adpter,4,-65
03:08.1,10004C0YLE000A07PV5,Adpter,4,-65
03:08.1,10004C0YLE000A07PV5,Adpter,4,-65.5
03:08.1,10004C0YLE000A07QM0,Adpter,4,-65.5
03:08.1,10004C0YLE000A07QM1,Adpter,4,-64.5
03:08.1,10200C0YLE000A07PT5,Adpter,4,-69.5
03:08.2,10004C0YLE000A07PV5,Adpter,4,-66.5
03:08.2,10004C0YLE000A07QM0,Adpter,4,-66
03:08.2,10004C0YLE000A07QM1,Adpter,4,-65
03:08.2,10200C0YLE000A07PT5,Adpter,4,-69.5
03:08.2,10004C0YLE000A07QM0,Adpter,4,-66
03:08.2,10004C0YLE000A07PV5,Adpter,4,-66
03:08.2,10004C0YLE000A07QM1,Adpter,4,-65
03:08.2,10200C0YLE000A07PT5,Adpter,4,-69.5
03:08.4,10004C0YLE000A07QM1,Adpter,4,-64.5
03:08.4,10004C0YLE000A07QM0,Adpter,4,-65.5
03:08.4,10004C0YLE000A07PV5,Adpter,4,-66.5
03:08.4,10004C0YLE000A07QM0,Adpter,4,-66
03:08.4,10004C0YLE000A07PV5,Adpter,4,-66.5
03:08.4,10004C0YLE000A07QM1,Adpter,4,-64.5
03:08.4,10200C0YLE000A07PT5,Adpter,4,-67
03:08.4,10004C0YLE000A07PV5,Adpter,4,-64
03:08.4,10004C0YLE000A07PV5,Adpter,4,-64
03:08.4,10200C0YLE000A07PT5,Adpter,4,-67
03:08.4,10004C0YLE000A07PV5,Adpter,4,-64
03:08.4,10200C0YLE000A07PT5,Adpter,4,-67
03:08.4,10004C0YLE000A07PV5,Adpter,4,-64
03:08.4,10200C0YLE000A07PT5,Adpter,4,-67.5
03:08.4,10200C0YLE000A07PT5,Adpter,4,-67.5
03:08.4,10004C0YLE000A07PV5,Adpter,4,-64.5
03:08.4,10200C0YLE000A07PT5,Adpter,4,-67.5
03:08.4,10004C0YLE000A07PV5,Adpter,4,-64.5
03:08.7,10004C0YLE000A07PV5,Adpter,4,-65.5
03:08.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:08.7,10004C0YLE000A07QM1,Adpter,4,-64.5
03:08.7,10004C0YLE000A07QM0,Adpter,4,-66
03:08.9,10004C0YLE000A07QM1,Adpter,4,-65
03:08.9,10004C0YLE000A07QM0,Adpter,4,-66.5
03:08.9,10004C0YLE000A07QM0,Adpter,4,-66.5
03:08.9,10004C0YLE000A07QM1,Adpter,4,-65
03:08.9,10004C0YLE000A07QM1,Adpter,4,-65
03:08.9,10004C0YLE000A07QM0,Adpter,4,-66.5
03:08.9,10004C0YLE000A07QM1,Adpter,4,-65
03:08.9,10004C0YLE000A07QM0,Adpter,4,-67
03:08.9,10004C0YLE000A07QM1,Adpter,4,-65
03:08.9,10004C0YLE000A07QM0,Adpter,4,-67
03:08.9,10004C0YLE000A07QM1,Adpter,4,-65
03:08.9,10004C0YLE000A07QM0,Adpter,4,-67
03:08.9,10004C0YLE000A07QM1,Adpter,4,-65.5
03:08.9,10004C0YLE000A07QM0,Adpter,4,-66.5
03:09.2,10004C0YLE000A07QM1,Adpter,4,-65
03:09.2,10004C0YLE000A07QM0,Adpter,4,-67
03:09.2,10004C0YLE000A07QM0,Adpter,4,-66.5
03:09.2,10004C0YLE000A07QM1,Adpter,4,-65
03:09.2,10004C0YLE000A07QM1,Adpter,4,-65
03:09.2,10004C0YLE000A07QM0,Adpter,4,-66.5
03:09.2,10004C0YLE000A07QM0,Adpter,4,-67
03:09.2,10004C0YLE000A07QM1,Adpter,4,-65.5
03:09.2,10004C0YLE000A07QM1,Adpter,4,-66.5
03:09.2,10004C0YLE000A07QM0,Adpter,4,-68
03:09.2,10004C0YLE000A07QM1,Adpter,4,-66.5
03:09.2,10004C0YLE000A07QM1,Adpter,4,-66.5
03:09.2,10004C0YLE000A07QM1,Adpter,4,-66.5
03:09.4,10004C0YLE000A07QM1,Adpter,4,-67.5
03:09.4,10004C0YLE000A07QM1,Adpter,4,-67
03:11.2,10004C0YLE000A07QM8,Adpter,3,-66.5
03:14.4,10004C0YLE000A07QM9,Adpter,4,-68.5
03:14.9,10200C0YLE000A07PT5,Adpter,4,-69
03:14.9,10200C0YLE000A07PT5,Adpter,4,-68.5
03:14.9,10200C0YLE000A07PT5,Adpter,4,-68
03:15.2,10200C0YLE000A07PT5,Adpter,4,-68
03:15.2,10200C0YLE000A07PT5,Adpter,4,-68
03:15.2,10200C0YLE000A07PT5,Adpter,4,-69
03:15.2,10200C0YLE000A07PT5,Adpter,4,-68.5
03:15.2,10200C0YLE000A07PT5,Adpter,4,-67.5
03:15.4,10200C0YLE000A07PT5,Adpter,4,-67.5
03:15.4,10200C0YLE000A07PT5,Adpter,4,-68
03:15.4,10200C0YLE000A07PT5,Adpter,4,-69
03:15.7,10200C0YLE000A07PT5,Adpter,4,-69.5
03:15.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:15.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:15.7,10200C0YLE000A07PT5,Adpter,4,-69
03:15.7,10200C0YLE000A07PT5,Adpter,4,-69
03:15.7,10200C0YLE000A07PT5,Adpter,4,-69
03:15.9,10200C0YLE000A07PT5,Adpter,4,-67.5
03:15.9,10200C0YLE000A07PT5,Adpter,4,-67.5
03:15.9,10200C0YLE000A07PT5,Adpter,4,-67
03:15.9,10200C0YLE000A07PT5,Adpter,4,-68
03:16.2,10200C0YLE000A07PT5,Adpter,4,-69
03:16.2,10200C0YLE000A07PT5,Adpter,4,-68.5
03:16.2,10200C0YLE000A07PT5,Adpter,4,-68.5
03:16.2,10200C0YLE000A07PT5,Adpter,4,-69
03:16.4,10200C0YLE000A07PT5,Adpter,4,-69.5
03:16.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:16.7,10200C0YLE000A07PT5,Adpter,4,-67.5
03:16.7,10200C0YLE000A07PT5,Adpter,4,-67.5
03:16.7,10004C0YLE000A07PV5,Adpter,4,-66.5
03:16.7,10200C0YLE000A07PT5,Adpter,4,-67
03:16.7,10004C0YLE000A07PV5,Adpter,4,-67.5
03:16.7,10200C0YLE000A07PT5,Adpter,4,-67.5
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69
03:16.9,10200C0YLE000A07PT5,Adpter,4,-69.5
03:17.4,10200C0YLE000A07PT5,Adpter,4,-68.5
03:17.4,10200C0YLE000A07PT5,Adpter,4,-69
03:17.4,10200C0YLE000A07PT5,Adpter,4,-68.5
03:17.4,10200C0YLE000A07PT5,Adpter,4,-68.5
03:17.4,10200C0YLE000A07PT5,Adpter,4,-69
03:17.4,10200C0YLE000A07PT5,Adpter,4,-69.5
03:17.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:17.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:17.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:17.7,10200C0YLE000A07PT5,Adpter,4,-69
03:17.7,10200C0YLE000A07PT5,Adpter,4,-68.5
03:17.7,10200C0YLE000A07PT5,Adpter,4,-69.5
03:17.9,10200C0YLE000A07PT5,Adpter,4,-69
03:17.9,10200C0YLE000A07PT5,Adpter,4,-68
