Time,Tag,Reader,Antenna,rssi
35:07.6,1000C50YLE000A07QE6,Adpter,4,-65.5
35:07.6,1000C0Y7LE000A07PY6,Adpter,4,-63
35:07.6,1000C50YLE000A07PW4,Adpter,4,-64
35:07.6,1000C50YLE000A07QE7,Adpter,4,-64.5
35:07.6,10200C0YLE000A07PT5,Adpter,4,-66
35:07.6,1000C50YLE000A07PW4,Adpter,4,-64.5
35:07.6,1000C0YLE9000A07Q03,Adpter,4,-64
35:07.6,10200C0YLE000A07PT5,Adpter,4,-63.5
35:07.6,10004C0YLE000A07PV5,Adpter,4,-62.5
35:07.6,1000C50YLE000A07PW4,Adpter,4,-67
35:07.6,1000C0YLE9000A07Q03,Adpter,4,-65
35:07.6,1000C0YLE9000A07Q03,Adpter,4,-64
35:07.6,10004C0YLE000A07PV5,Adpter,4,-62.5
35:07.6,10200C0YLE000A07PT5,Adpter,4,-63
35:07.6,1000C50YLE000A07PW4,Adpter,4,-67.5
35:07.6,10200C0YLE000A07PT5,Adpter,4,-63.5
35:07.6,1000C0YLE9000A07Q03,Adpter,4,-63
35:07.6,1000C50YLE000A07PW4,Adpter,4,-68.5
35:07.6,10004C0YLE000A07PV5,Adpter,4,-62
35:07.6,1000C50YLE000A07PW4,Adpter,4,-68.5
35:07.6,10004C0YLE000A07PV5,Adpter,4,-62.5
35:07.6,10200C0YLE000A07PT5,Adpter,4,-63
35:07.6,1000C0YLE9000A07Q03,Adpter,4,-62.5
35:07.8,1000C0YLE9000A07Q04,Adpter,4,-63.5
35:07.8,1000C50YLE000A07PW4,Adpter,4,-68.5
35:07.8,10004C0YLE000A07PV5,Adpter,4,-62.5
35:07.8,1000C0YLE9000A07Q03,Adpter,4,-61.5
35:07.8,10200C0YLE000A07PT5,Adpter,4,-61
35:07.8,11000C0YLE000A07PS5,Adpter,4,-62.5
35:07.8,11000C0YLE000A07PS1,Adpter,4,-68
35:07.8,1000C0YLE9000A07Q00,Adpter,4,-65.5
35:07.8,1000C0YLE9000A07Q04,Adpter,4,-63
35:07.8,10004C0YLE000A07PV5,Adpter,4,-62
35:07.8,1000C0YLE9000A07Q03,Adpter,4,-62
35:07.8,10200C0YLE000A07PT5,Adpter,4,-61
35:07.8,1000C50YLE000A07PW4,Adpter,4,-67.5
35:07.8,10004C0YLE000A07PV5,Adpter,4,-62
35:07.8,1000C0YLE9000A07Q05,Adpter,4,-66
35:07.8,1000C0Y7LE000A07QP4,Adpter,4,-68.5
35:07.8,1000C0YLE9000A07Q04,Adpter,4,-62
35:07.8,1000C0YLE9000A07Q03,Adpter,4,-61
35:07.8,10200C0YLE000A07PT5,Adpter,4,-60
35:07.8,1000C50YLE000A07PW4,Adpter,4,-69
35:07.8,1000C0YLE9000A07Q04,Adpter,4,-61.5
35:07.8,1000C0YLE9000A07Q03,Adpter,4,-60
35:07.8,1000C0Y7LE000A07QP4,Adpter,4,-68
35:07.8,11000C0YLE000A07PS1,Adpter,4,-64.5
35:07.8,1000C0YLE9000A07Q00,Adpter,4,-64
35:07.8,10200C0YLE000A07PT5,Adpter,4,-60
35:07.8,10004C0YLE000A07PV5,Adpter,4,-62
35:07.8,11000C0YLE000A07PS5,Adpter,4,-62
35:07.8,1000C50YLE000A07PW4,Adpter,4,-69.5
35:07.9,10200C0YLE000A07PT5,Adpter,4,-58
35:07.9,11000C0YLE000A07PS1,Adpter,4,-62
35:07.9,1000C0YLE9000A07Q00,Adpter,4,-58.5
35:07.9,10004C0YLE000A07PV5,Adpter,4,-60
35:07.9,11000C0YLE000A07PS5,Adpter,4,-58.5
35:07.9,1000C0YLE9000A07Q04,Adpter,4,-59.5
35:07.9,11000C0YLE000A07PS0,Adpter,4,-69.5
35:07.9,81000020200226000A100175,Adpter,4,-62.5
35:07.9,1000C0Y7LE000A07QP4,Adpter,4,-67
35:07.9,1000C0YLE9000A07Q03,Adpter,4,-58
35:07.9,1000C0YLE9000A07Q94,Adpter,4,-63.5
35:07.9,1000C0Y7LE000A07Q78,Adpter,4,-68.5
35:07.9,11000C0YLE000A07PS2,Adpter,4,-65.5
35:07.9,1000C50YLE000A07PW4,Adpter,4,-69.5
35:08.0,1000C50YLE000A07PW4,Adpter,4,-69
35:08.0,11000C0YLE000A07PS1,Adpter,4,-58.5
35:08.0,1000C0YLE9000A07Q00,Adpter,4,-58
35:08.0,81000020200226000A100175,Adpter,4,-61
35:08.0,1000C0Y7LE000A07Q78,Adpter,4,-67.5
35:08.0,10004C0YLE000A07PV5,Adpter,4,-59.5
35:08.0,1000C0YLE9000A07Q94,Adpter,4,-59
35:08.0,11000C0YLE000A07PS5,Adpter,4,-57
35:08.0,1000C0YLE9000A07Q03,Adpter,4,-57
35:08.0,10200C0YLE000A07PT5,Adpter,4,-57
35:08.0,1000C0Y7LE000A07QP4,Adpter,4,-68
35:08.0,11000C0YLE000A07PS2,Adpter,4,-65
35:08.0,1000C0YLE9000A07Q04,Adpter,4,-58.5
35:08.0,1000C0YLE9000A07Q05,Adpter,4,-64
35:08.0,1000C0Y7LE000A07PY6,Adpter,4,-61.5
35:08.0,1000C50YLE000A07QE9,Adpter,4,-64.5
35:08.0,10200C0YLE000A07PT5,Adpter,3,-67.5
35:08.0,1000C0YLE9000A07Q97,Adpter,4,-62.5
35:08.0,1000C06YLE000A07QO8,Adpter,4,-59
35:08.0,1000C0Y7LE000A07QP3,Adpter,4,-54
35:08.0,1000C0YL8E000A07Q84,Adpter,4,-55.5
35:08.0,1000C0YL8E000A07PZ4,Adpter,4,-64
35:08.0,10004C0YLE000A07PV5,Adpter,4,-56
35:08.0,10200C0YLE000A07PT1,Adpter,4,-56.5
35:08.0,11000C0YLE000A07PS5,Adpter,4,-53.5
35:08.0,1000C0Y7LE000A07Q71,Adpter,4,-63.5
35:08.0,1000C50YLE000A07PW2,Adpter,4,-63.5
35:08.0,11000C0YLE000A07Q17,Adpter,4,-61
35:08.0,1000C0YLE9000A07Q94,Adpter,4,-52
35:08.0,11000C0YLE000A07PS1,Adpter,4,-50
35:08.0,11000C0YLE000A07PS9,Adpter,4,-55
35:08.0,1000C0YLE9000A07Q00,Adpter,4,-53
35:08.0,1000C0Y7LE000A07Q78,Adpter,4,-58.5
35:08.0,1000C0YL8E000A07PZ3,Adpter,4,-55
35:08.0,1000C0YLE9000A07Q03,Adpter,4,-51
35:08.0,10200C0YLE000A07Q23,Adpter,4,-60
35:08.0,81000020200226000A100175,Adpter,4,-53.5
35:08.0,11000C0YLE000A07Q16,Adpter,4,-53
35:08.0,1000C0Y7LE000A07Q73,Adpter,4,-64
35:08.0,1000C0YLE9000A07Q04,Adpter,4,-50.5
35:08.0,10030C0YLE000A07Q35,Adpter,4,-58.5
35:08.0,1000C06YLE000A07QO9,Adpter,4,-52.5
35:08.0,11000C0YLE000A07PS4,Adpter,4,-53.5
35:08.0,1000C0YLE9000A07Q05,Adpter,4,-58
35:08.0,11000C0YLE000A07PS3,Adpter,4,-57
35:08.0,11000C0YLE000A07PS7,Adpter,4,-65
35:08.0,1000C0YLE9000A07Q93,Adpter,4,-66.5
35:08.0,1000C50YLE000A07QE9,Adpter,4,-63
35:08.0,11000C0YLE000A07PS2,Adpter,4,-57
35:08.0,1000C50YLE000A07QE7,Adpter,4,-65.5
35:08.0,1000C0YLE9000A07Q96,Adpter,4,-59
35:08.0,10200C0YLE000A07QT3,Adpter,4,-66
35:08.0,1000C06YLE000A07QF6,Adpter,4,-63.5
35:08.0,1000C06YLE000A07Q68,Adpter,4,-60
35:08.0,1000C0Y7LE000A07PY6,Adpter,4,-56
35:08.0,1000C0Y7LE000A07QP9,Adpter,4,-60.5
35:08.0,1000C0YLE9000A07Q08,Adpter,4,-58
35:08.1,1000C06YLE000A07QF5,Adpter,4,-67
35:08.1,10030C0YLE000A07QU6,Adpter,4,-67.5
35:08.1,1000C50YLE000A07PW4,Adpter,4,-63.5
35:08.1,10200C0YLE000A07PT7,Adpter,4,-69.5
35:08.1,10030C0YLE000A07QU4,Adpter,4,-66
35:08.1,1000C0Y7LE000A07QP4,Adpter,4,-62.5
35:08.1,1000C0YL8E000A07PZ3,Adpter,4,-52.5
35:08.1,1000C0YLE9000A07Q03,Adpter,4,-49
35:08.1,1000C06YLE000A07QO9,Adpter,4,-52
35:08.1,1000C0YLE9000A07Q94,Adpter,4,-50.5
35:08.1,11000C0YLE000A07PS5,Adpter,4,-52
35:08.1,10200C0YLE000A07PT5,Adpter,4,-50
35:08.1,1000C50YLE000A07QE7,Adpter,4,-63
35:08.1,10200C0YLE000A07Q23,Adpter,4,-58.5
35:08.1,10200C0YLE000A07PT1,Adpter,4,-54.5
35:08.1,11000C0YLE000A07PS4,Adpter,4,-50.5
35:08.1,11000C0YLE000A07PS2,Adpter,4,-55.5
35:08.1,10030C0YLE000A07QU6,Adpter,4,-66
35:08.1,1000C0YLE9000A07Q08,Adpter,4,-62
35:08.1,11000C0YLE000A07PS0,Adpter,4,-57
35:08.1,1000C06YLE000A07QF6,Adpter,4,-60.5
35:08.1,1000C0Y7LE000A07Q78,Adpter,4,-59
35:08.1,10004C0YLE000A07PV5,Adpter,4,-53.5
35:08.1,11000C0YLE000A07PS7,Adpter,4,-65.5
35:08.1,1000C0YL8E000A07Q84,Adpter,4,-50
35:08.1,1000C0Y7LE000A07PY6,Adpter,4,-54.5
35:08.1,1000C50YLE000A07PW2,Adpter,4,-66.5
35:08.1,1000C0Y7LE000A07QP4,Adpter,4,-62
35:08.1,11000C0YLE000A07PS9,Adpter,4,-49.5
35:08.1,1000C06YLE000A07Q68,Adpter,4,-60.5
35:08.1,10030C0YLE000A07QU4,Adpter,4,-64.5
35:08.1,11000C0YLE000A07Q17,Adpter,4,-58
35:08.1,1000C0YLE9000A07Q00,Adpter,4,-52.5
35:08.1,1000C0YLE9000A07Q96,Adpter,4,-53.5
35:08.1,1000C0YLE9000A07Q04,Adpter,4,-48
35:08.1,1000C0Y7LE000A07QP3,Adpter,4,-48.5
35:08.1,1000C0YLE9000A07Q05,Adpter,4,-56.5
35:08.1,11000C0YLE000A07PS1,Adpter,4,-47.5
35:08.1,1000C0Y7LE000A07Q73,Adpter,4,-61
35:08.1,10200C0YLE000A07QT3,Adpter,4,-63.5
35:08.1,1000C50YLE000A07QE6,Adpter,4,-63.5
35:08.1,1000C50YLE000A07QE9,Adpter,4,-63.5
35:08.1,11000C0YLE000A07Q16,Adpter,4,-49.5
35:08.1,1000C06YLE000A07QO8,Adpter,4,-53.5
35:08.1,1000C0YL8E000A07PZ4,Adpter,4,-61.5
35:08.1,10030C0YLE000A07Q35,Adpter,4,-56.5
35:08.1,1000C50YLE000A07PW4,Adpter,4,-60
35:08.1,81000020200226000A100175,Adpter,4,-51
35:08.1,11000C0YLE000A07PS3,Adpter,4,-51
35:08.1,1000C0YLE9000A07Q97,Adpter,4,-61
35:08.1,1000C0Y7LE000A07QP9,Adpter,4,-59.5
35:08.1,1000C0Y7LE000A07Q71,Adpter,4,-58
35:08.1,10004C0YLE000A07QD7,Adpter,4,-63.5
35:08.1,1000C50YLE000A07PW5,Adpter,4,-63
35:08.1,1000C06YLE000A07QF5,Adpter,4,-63
35:08.1,1000C50YLE000A07PW1,Adpter,3,-63.5
35:08.1,1000C50YLE000A07PW1,Adpter,3,-64
35:08.2,11000C0YLE000A07PS1,Adpter,4,-44
35:08.2,1000C0YL8E000A07PZ3,Adpter,4,-48.5
35:08.2,10200C0YLE000A07Q22,Adpter,4,-44
35:08.2,1000C0Y7LE000A07QP3,Adpter,4,-43.5
35:08.2,11000C0YLE000A07Q17,Adpter,4,-59
35:08.2,1000C0YLE9000A07Q94,Adpter,4,-43.5
35:08.2,81000020200226000A100175,Adpter,4,-49.5
35:08.2,1000C50YLE000A07Q56,Adpter,4,-51
35:08.2,1000C0YLE9000A07Q08,Adpter,4,-55.5
35:08.2,1000C0YL8E000A07Q85,Adpter,4,-49
35:08.2,11000C0YLE000A07Q15,Adpter,4,-66
35:08.2,1000C0YLE9000A07Q02,Adpter,4,-47
35:08.2,1000C0YLE9000A07QR8,Adpter,4,-55
35:08.2,11000C0YLE000A07PS4,Adpter,4,-41.5
35:08.2,1000C50YLE000A07QE9,Adpter,4,-58.5
35:08.2,1000C0YL8E000A07PZ9,Adpter,4,-63
35:08.2,11000C0YLE000A07PS3,Adpter,4,-45
35:08.2,10030C0YLE000A07QU4,Adpter,4,-56.5
35:08.2,1000C50YLE000A07Q59,Adpter,4,-53
35:08.2,1000C0Y7LE000A07QP7,Adpter,4,-58.5
35:08.2,10200C0YLE000A07PT1,Adpter,4,-49
35:08.2,1000C0Y7LE000A07Q71,Adpter,4,-50.5
35:08.2,11000C0YLE000A07PS5,Adpter,4,-49.5
35:08.2,11000C0YLE000A07PS7,Adpter,4,-60.5
35:08.2,1000C0YLE9000A07Q92,Adpter,4,-53
35:08.2,11000C0YLE000A07PS9,Adpter,4,-41
35:08.2,10030C0YLE000A07PU4,Adpter,4,-64.5
35:08.2,1000C06YLE000A07QF7,Adpter,4,-55.5
35:08.2,1000C0Y7LE000A07QP8,Adpter,4,-54
35:08.2,1000C06YLE000A07QF9,Adpter,4,-51.5
35:08.2,10200C0YLE000A07QK9,Adpter,4,-50
35:08.2,1000C0Y7LE000A07PY0,Adpter,4,-57.5
35:08.2,1000C0YLE9000A07Q03,Adpter,4,-44
35:08.2,1000C50YLE000A07PW3,Adpter,4,-58
35:08.2,1000C0YLE9000A07Q07,Adpter,4,-59
35:08.2,10200C0YLE000A07PT5,Adpter,4,-46
35:08.2,10200C0YLE000A07QT3,Adpter,4,-61
35:08.2,11000C0YLE000A07Q16,Adpter,4,-50
35:08.2,10004C0YLE000A07PV3,Adpter,4,-59
35:08.2,10004C0YLE000A07PV0,Adpter,4,-62
35:08.2,10200C0YLE000A07QK1,Adpter,4,-51.5
35:08.2,1000C0Y7LE000A07Q78,Adpter,4,-55.5
35:08.2,1000C0YLE9000A07Q91,Adpter,4,-60.5
35:08.2,1000C50YLE000A07PW5,Adpter,4,-54
35:08.2,1000C50YLE000A07Q53,Adpter,4,-63
35:08.2,10030C0YLE000A07QC0,Adpter,4,-59.5
35:08.3,1000C0YLE9000A07Q01,Adpter,4,-56
35:08.3,1000C06YLE000A07QO9,Adpter,4,-49
35:08.3,10200C0YLE000A07QB9,Adpter,4,-57
35:08.3,1000C0YLE9000A07Q97,Adpter,4,-54.5
35:08.3,10030C0YLE000A07Q33,Adpter,4,-52
35:08.3,11000C0YLE000A07Q19,Adpter,4,-49.5
35:08.3,10004C0YLE000A07QM1,Adpter,4,-65.5
35:08.3,1000C50YLE000A07QE6,Adpter,4,-51.5
35:08.3,1000C0YLE9000A07Q96,Adpter,4,-44
35:08.3,1000C0Y7LE000A07Q73,Adpter,4,-46.5
35:08.3,11000C0YLE000A07QS2,Adpter,4,-68.5
35:08.3,1000C0YL8E000A07PZ4,Adpter,4,-58.5
35:08.3,1000C50YLE000A07Q57,Adpter,4,-52
35:08.3,1000C0Y7LE000A07QP1,Adpter,4,-41.5
35:08.3,1000C06YLE000A07PX0,Adpter,4,-61.5
35:08.3,11000C0YLE000A07PS2,Adpter,4,-45
35:08.3,1000C0YL8E000A07Q86,Adpter,4,-42.5
35:08.3,1000C0Y7LE000A07QP4,Adpter,4,-51.5
35:08.3,1000C0YLE9000A07Q00,Adpter,4,-51
35:08.3,1000C0YL8E000A07PZ5,Adpter,4,-55
35:08.3,10030C0YLE000A07Q34,Adpter,4,-44
35:08.3,1000C0Y7LE000A07PY6,Adpter,4,-53
35:08.3,1000C50YLE000A07QE7,Adpter,4,-47.5
35:08.3,1000C0YL8E000A07PZ8,Adpter,4,-57.5
35:08.3,11000C0YLE000A07QS1,Adpter,4,-62.5
35:08.3,1000C50YLE000A07PW2,Adpter,4,-48
35:08.3,1000C06YLE000A07QF5,Adpter,4,-50.5
35:08.3,11000C0YLE000A07Q11,Adpter,4,-63.5
35:08.3,1000C06YLE000A07PX3,Adpter,4,-66
35:08.3,10200C0YLE000A07PT0,Adpter,4,-50.5
35:08.3,10004C0YLE000A07QM8,Adpter,4,-61
35:08.3,10030C0YLE000A07QU6,Adpter,4,-58
35:08.3,10030C0YLE000A07Q32,Adpter,4,-43
35:08.3,1000C0YLE9000A07Q05,Adpter,4,-52
35:08.3,1000C50YLE000A07PW9,Adpter,4,-59.5
35:08.3,1000C0YL8E000A07Q80,Adpter,4,-57
35:08.3,1000C0YL8E000A07QQ2,Adpter,4,-61.5
35:08.3,11000C0YLE000A07PS0,Adpter,4,-47.5
35:08.3,1000C06YLE000A07QF6,Adpter,4,-50.5
35:08.3,10200C0YLE000A07Q20,Adpter,4,-42.5
35:08.3,1000C50YLE000A07PW1,Adpter,4,-41
35:08.3,1000C0Y7LE000A07QP2,Adpter,4,-44.5
35:08.3,1000C0YLE9000A07Q04,Adpter,4,-44.5
35:08.3,11000C0YLE000A07PS8,Adpter,4,-51
35:08.3,10004C0YLE000A07PV1,Adpter,4,-61.5
35:08.3,11000C0YLE000A07Q18,Adpter,4,-53.5
35:08.3,10200C0YLE000A07PT3,Adpter,4,-68
35:08.3,10030C0YLE000A07Q35,Adpter,4,-52
35:08.3,1000C0YLE9000A07Q98,Adpter,4,-65.5
35:08.3,10030C0YLE000A07PU2,Adpter,4,-62
35:08.3,1000C0YL8E000A07Q87,Adpter,4,-51.5
35:08.3,1000C0YL8E000A07Q84,Adpter,4,-48
35:08.3,1000C0YLE9000A07QR5,Adpter,4,-62.5
35:08.3,10030C0YLE000A07Q39,Adpter,4,-57.5
35:08.3,1000C0Y7LE000A07Q77,Adpter,4,-53.5
35:08.3,1000C0Y7LE000A07Q70,Adpter,4,-48.5
35:08.3,10200C0YLE000A07Q27,Adpter,4,-57.5
35:08.3,1000C50YLE000A07PW4,Adpter,4,-53.5
35:08.3,1000C0YL8E000A07Q88,Adpter,4,-59.5
35:08.3,10004C0YLE000A07QM7,Adpter,4,-59
35:08.3,1000C0Y7LE000A07QP0,Adpter,4,-51.5
35:08.3,10004C0YLE000A07PV6,Adpter,4,-56
35:08.3,11000C0YLE000A07Q10,Adpter,4,-54.5
35:08.3,1000C0Y7LE000A07QG6,Adpter,4,-63.5
35:08.3,10030C0YLE000A07QC7,Adpter,4,-59.5
35:08.3,1000C0YL8E000A07Q82,Adpter,4,-55
35:08.3,11000C0YLE000A07PS6,Adpter,4,-66.5
35:08.3,1000C0Y7LE000A07PY4,Adpter,4,-57.5
35:08.3,1000C0YL8E000A07PZ2,Adpter,4,-61
35:08.3,10200C0YLE000A07Q23,Adpter,4,-54.5
35:08.3,1000C0Y7LE000A07QG9,Adpter,4,-61
35:08.3,1000C0YL8E000A07PZ6,Adpter,4,-52.5
35:08.3,1000C0Y7LE000A07Q75,Adpter,4,-65
35:08.3,1000C50YLE000A07Q50,Adpter,4,-63
35:08.3,1000C0Y7LE000A07QP5,Adpter,4,-58
35:08.3,10004C0YLE000A07PV5,Adpter,4,-51
35:08.3,1000C06YLE000A07Q69,Adpter,4,-57.5
35:08.3,1000C0Y7LE000A07Q74,Adpter,4,-66
35:08.3,1000C0Y7LE000A07QP9,Adpter,4,-63.5
35:08.3,10200C0YLE000A07Q21,Adpter,4,-53
35:08.3,11000C0YLE000A07QS9,Adpter,4,-52.5
35:08.3,1000C0Y7LE000A07PY9,Adpter,4,-60.5
35:08.3,10004C0YLE000A07QD8,Adpter,4,-57.5
35:08.3,1000C0Y7LE000A07Q72,Adpter,4,-65.5
35:08.3,1000C50YLE000A07QN0,Adpter,4,-56.5
35:08.3,10004C0YLE000A07Q44,Adpter,4,-60.5
35:08.3,10030C0YLE000A07PU9,Adpter,4,-51
35:08.3,1000C0Y7LE000A07PY2,Adpter,4,-65
35:08.4,10200C0YLE000A07PT9,Adpter,4,-59.5
35:08.4,11000C0YLE000A07QA0,Adpter,4,-65
35:08.4,1000C06YLE000A07QO4,Adpter,4,-64.5
35:08.4,1000C50YLE000A07QE8,Adpter,4,-54.5
35:08.4,1000C0Y7LE000A07PY5,Adpter,4,-60
35:08.4,10030C0YLE000A07QU1,Adpter,4,-58.5
35:08.4,10030C0YLE000A07QU7,Adpter,4,-60.5
35:08.4,1000C06YLE000A07QO8,Adpter,4,-56.5
35:08.4,1000C0YLE9000A07Q99,Adpter,4,-62
35:08.4,10200C0YLE000A07QB7,Adpter,4,-65
35:08.4,10200C0YLE000A07PT2,Adpter,4,-61.5
35:08.4,1000C0YLE9000A07QR2,Adpter,4,-62
35:08.4,1000C06YLE000A07Q68,Adpter,4,-67.5
35:08.4,1000C0Y7LE000A07Q75,Adpter,4,-65.5
35:08.4,1000C50YLE000A07PW2,Adpter,4,-44
35:08.4,1000C06YLE000A07QF5,Adpter,4,-45.5
35:08.4,10200C0YLE000A07PT0,Adpter,4,-47
35:08.4,11000C0YLE000A07PS3,Adpter,4,-41
35:08.4,11000C0YLE000A07PS9,Adpter,4,-34.5
35:08.4,1000C0YL8E000A07Q86,Adpter,4,-38.5
35:08.4,1000C0YLE9000A07Q96,Adpter,4,-42
35:08.4,1000C0YLE9000A07Q03,Adpter,4,-45
35:08.4,1000C50YLE000A07QE7,Adpter,4,-44
35:08.4,11000C0YLE000A07PS4,Adpter,4,-40.5
35:08.4,11000C0YLE000A07Q18,Adpter,4,-49
35:08.4,1000C0Y7LE000A07QP0,Adpter,4,-50.5
35:08.4,10200C0YLE000A07Q22,Adpter,4,-42
35:08.4,1000C50YLE000A07PW4,Adpter,4,-52
35:08.4,1000C0Y7LE000A07Q73,Adpter,4,-45
35:08.4,1000C50YLE000A07Q50,Adpter,4,-62
35:08.4,1000C06YLE000A07Q69,Adpter,4,-55.5
35:08.4,10030C0YLE000A07QU6,Adpter,4,-58
35:08.4,1000C50YLE000A07Q56,Adpter,4,-44.5
35:08.4,1000C0YL8E000A07Q85,Adpter,4,-50
35:08.4,1000C50YLE000A07Q59,Adpter,4,-43.5
35:08.4,10030C0YLE000A07PU9,Adpter,4,-51.5
35:08.4,10030C0YLE000A07Q34,Adpter,4,-43.5
35:08.4,1000C0YL8E000A07Q88,Adpter,4,-52.5
35:08.4,11000C0YLE000A07Q15,Adpter,4,-62.5
35:08.4,1000C0YLE9000A07Q99,Adpter,4,-66
35:08.4,1000C50YLE000A07QE6,Adpter,4,-45.5
35:08.4,11000C0YLE000A07PS2,Adpter,4,-45.5
35:08.4,1000C50YLE000A07PW1,Adpter,4,-34
35:08.4,10200C0YLE000A07QB9,Adpter,4,-61.5
35:08.4,1000C50YLE000A07QE9,Adpter,4,-53.5
35:08.4,1000C0YL8E000A07Q82,Adpter,4,-55
35:08.4,11000C0YLE000A07QS9,Adpter,4,-51.5
35:08.4,10030C0YLE000A07Q32,Adpter,4,-41
35:08.4,1000C0YLE9000A07Q04,Adpter,4,-51
35:08.4,1000C0YL8E000A07PZ8,Adpter,4,-62.5
35:08.4,1000C0Y7LE000A07QP2,Adpter,4,-43
35:08.4,1000C0YL8E000A07Q87,Adpter,4,-51
35:08.4,1000C0Y7LE000A07QP8,Adpter,4,-54.5
35:08.4,1000C0YLE9000A07QR2,Adpter,4,-59.5
35:08.4,1000C06YLE000A07QF9,Adpter,4,-43.5
35:08.4,1000C0YL8E000A07Q84,Adpter,4,-52.5
35:08.4,1000C0YLE9000A07Q91,Adpter,4,-56.5
35:08.4,10030C0YLE000A07Q39,Adpter,4,-60
35:08.4,1000C0Y7LE000A07QP4,Adpter,4,-51.5
35:08.4,1000C50YLE000A07QN0,Adpter,4,-55.5
35:08.4,1000C0Y7LE000A07Q71,Adpter,4,-49.5
35:08.4,1000C0YL8E000A07PZ6,Adpter,4,-53
35:08.4,1000C0YLE9000A07Q02,Adpter,4,-48.5
35:08.4,1000C0YLE9000A07Q94,Adpter,4,-49
35:08.4,10004C0YLE000A07QD7,Adpter,4,-43
35:08.4,1000C0Y7LE000A07QP9,Adpter,4,-52
35:08.4,1000C0Y7LE000A07PY0,Adpter,4,-54.5
35:08.4,10200C0YLE000A07Q20,Adpter,4,-42.5
35:08.4,1000C0Y7LE000A07Q70,Adpter,4,-46.5
35:08.4,10200C0YLE000A07QK1,Adpter,4,-44.5
35:08.4,1000C0YLE9000A07Q92,Adpter,4,-51.5
35:08.4,10200C0YLE000A07QK9,Adpter,4,-41.5
35:08.4,1000C0YL8E000A07PZ3,Adpter,4,-47.5
35:08.4,10004C0YLE000A07QM7,Adpter,4,-52.5
35:08.4,10004C0YLE000A07PV6,Adpter,4,-57.5
35:08.4,11000C0YLE000A07PS1,Adpter,4,-53.5
35:08.4,1000C0YL8E000A07PZ4,Adpter,4,-60
35:08.4,1000C0Y7LE000A07Q78,Adpter,4,-61.5
35:08.4,10200C0YLE000A07PT3,Adpter,4,-67
35:08.4,10004C0YLE000A07PV3,Adpter,4,-61.5
35:08.5,1000C0YLE9000A07Q93,Adpter,4,-60
