Time,Tag,Reader,Antenna,rssi
46:02.3,10200C0YLE000A07PT8,Adpter,3,-63.5
46:02.3,11000C0YLE000A07Q18,Adpter,3,-66.5
46:02.3,1000C0YLE9000A07Q04,Adpter,3,-60
46:02.3,11000C0YLE000A07Q17,Adpter,3,-64
46:02.3,10200C0YLE000A07PT7,Adpter,3,-59
46:02.3,10004C0YLE000A07QM7,Adpter,3,-66
46:02.3,11000C0YLE000A07Q16,Adpter,3,-64
46:02.3,1000C0YLE9000A07Q03,Adpter,3,-65.5
46:02.3,10030C0YLE000A07QC0,Adpter,3,-61.5
46:02.3,1000C0YLE9000A07Q04,Adpter,3,-61
46:02.3,1000C0Y7LE000A07QG9,Adpter,3,-58
46:02.3,11000C0YLE000A07Q17,Adpter,3,-63
46:02.3,10200C0YLE000A07PT8,Adpter,3,-65
46:02.3,10200C0YLE000A07PT9,Adpter,3,-63.5
46:02.3,11000C0YLE000A07Q18,Adpter,3,-64.5
46:02.3,10030C0YLE000A07QC0,Adpter,3,-62.5
46:02.3,11000C0YLE000A07Q16,Adpter,3,-62.5
46:02.3,1000C0Y7LE000A07QP7,Adpter,3,-63
46:02.3,1000C0YL8E000A07PZ8,Adpter,3,-66
46:02.3,10004C0YLE000A07QM7,Adpter,3,-66.5
46:02.3,10200C0YLE000A07QB8,Adpter,3,-63.5
46:02.3,10200C0YLE000A07PT7,Adpter,3,-60
46:02.3,1000C0Y7LE000A07PY5,Adpter,3,-65.5
46:02.3,11000C0YLE000A07Q15,Adpter,3,-63.5
46:02.3,11000C0YLE000A07Q12,Adpter,3,-61
46:02.3,1000C0YLE9000A07Q05,Adpter,3,-62
46:02.3,10200C0YLE000A07PT0,Adpter,3,-65.5
46:02.3,10004C0YLE000A07Q49,Adpter,3,-65.5
46:02.3,1000C0YL8E000A07PZ1,Adpter,3,-65
46:02.3,10004C0YLE000A07PV4,Adpter,3,-63.5
46:02.3,10200C0YLE000A07QB9,Adpter,3,-64.5
46:02.3,10030C0YLE000A07QC6,Adpter,3,-67
46:02.3,1000C0YL8E000A07PZ0,Adpter,3,-65
46:02.3,1000C50YLE000A07PW5,Adpter,3,-65
46:02.4,1000C0YL8E000A07QQ6,Adpter,3,-66
46:02.4,10030C0YLE000A07QC7,Adpter,3,-65
46:02.4,10200C0YLE000A07PT8,Adpter,3,-64.5
46:02.4,10200C0YLE000A07QB9,Adpter,3,-62.5
46:02.4,1000C50YLE000A07Q53,Adpter,3,-65.5
46:02.4,10200C0YLE000A07PT7,Adpter,3,-57
46:02.4,10030C0YLE000A07QC7,Adpter,3,-65.5
46:02.4,10030C0YLE000A07QC0,Adpter,3,-57.5
46:02.4,11000C0YLE000A07Q16,Adpter,3,-61
46:02.4,10200C0YLE000A07PT9,Adpter,3,-57
46:02.4,1000C0YLE9000A07Q04,Adpter,3,-57.5
46:02.4,1000C0Y7LE000A07QG9,Adpter,3,-56
46:02.4,1000C0YLE9000A07Q05,Adpter,3,-58
46:02.4,10200C0YLE000A07PT0,Adpter,3,-63
46:02.4,1000C0Y7LE000A07PY5,Adpter,3,-58.5
46:02.4,1000C0YL8E000A07QQ6,Adpter,3,-66.5
46:02.4,11000C0YLE000A07Q17,Adpter,3,-60.5
46:02.4,1000C0YL8E000A07PZ0,Adpter,3,-66
46:02.4,10200C0YLE000A07QB8,Adpter,3,-63.5
46:02.4,1000C0Y7LE000A07QP7,Adpter,3,-62
46:02.4,10030C0YLE000A07QU3,Adpter,3,-59.5
46:02.4,10004C0YLE000A07QM7,Adpter,3,-66.5
46:02.4,1000C0YL8E000A07PZ8,Adpter,3,-63.5
46:02.4,1000C0YL8E000A07PZ1,Adpter,3,-66.5
46:02.5,1000C0YL8E000A07PZ8,Adpter,3,-60
46:02.5,10030C0YLE000A07QC7,Adpter,3,-63.5
46:02.5,1000C50YLE000A07Q52,Adpter,3,-57.5
46:02.5,1000C0YL8E000A07Q87,Adpter,3,-62
46:02.5,10004C0YLE000A07QM7,Adpter,3,-65
46:02.5,10030C0YLE000A07QC0,Adpter,3,-52.5
46:02.5,10030C0YLE000A07QC2,Adpter,3,-64
46:02.5,10030C0YLE000A07QU7,Adpter,3,-65
46:02.5,1000C0Y7LE000A07QP0,Adpter,3,-65
46:02.5,1000C0YLE9000A07Q96,Adpter,3,-61
46:02.5,10200C0YLE000A07PT3,Adpter,3,-59
46:02.5,1000C0YL8E000A07QH1,Adpter,3,-62
46:02.5,10200C0YLE000A07PT9,Adpter,3,-54.5
46:02.5,10200C0YLE000A07QB8,Adpter,3,-59
46:02.5,1000C0YL8E000A07Q89,Adpter,3,-64
46:02.5,1000C0Y7LE000A07QG9,Adpter,3,-52
46:02.5,10200C0YLE000A07QB9,Adpter,3,-57.5
46:02.5,10004C0YLE000A07QM8,Adpter,3,-62.5
46:02.5,1000C0YL8E000A07QQ6,Adpter,3,-64
46:02.5,11000C0YLE000A07PS5,Adpter,3,-61
46:02.5,11000C0YLE000A07Q16,Adpter,3,-57.5
46:02.5,1000C50YLE000A07QN9,Adpter,3,-66
46:02.5,1000C0YLE9000A07Q04,Adpter,3,-59
46:02.5,11000C0YLE000A07Q19,Adpter,3,-64.5
46:02.5,1000C0Y7LE000A07PY5,Adpter,3,-57.5
46:02.5,1000C50YLE000A07QN3,Adpter,3,-56.5
46:02.5,10200C0YLE000A07PT8,Adpter,3,-61.5
46:02.5,10004C0YLE000A07PV9,Adpter,3,-58
46:02.5,1000C0YL8E000A07PZ1,Adpter,3,-63.5
46:02.5,11000C0YLE000A07Q17,Adpter,3,-56.5
46:02.5,11000C0YLE000A07PS1,Adpter,3,-58.5
46:02.5,1000C0YL8E000A07PZ7,Adpter,3,-60.5
46:02.5,1000C0YLE9000A07Q00,Adpter,3,-61.5
46:02.5,10200C0YLE000A07PT2,Adpter,3,-59
46:02.5,10200C0YLE000A07PT0,Adpter,3,-61.5
46:02.5,10030C0YLE000A07QU3,Adpter,3,-57.5
46:02.5,1000C0Y7LE000A07PY0,Adpter,3,-62.5
46:02.5,10200C0YLE000A07PT7,Adpter,3,-54
46:02.5,10004C0YLE000A07QD9,Adpter,3,-63.5
46:02.5,11000C0YLE000A07Q13,Adpter,3,-63.5
46:02.5,1000C50YLE000A07PW3,Adpter,3,-64.5
46:02.5,1000C06YLE000A07PX7,Adpter,3,-65
46:02.5,1000C0YLE9000A07Q05,Adpter,3,-55
46:02.5,1000C0YL8E000A07PZ0,Adpter,3,-61.5
46:02.5,1000C0YLE9000A07Q01,Adpter,3,-61.5
46:02.5,1000C0Y7LE000A07QP7,Adpter,3,-56.5
46:02.5,1000C50YLE000A07Q53,Adpter,3,-55.5
46:02.5,11000C0YLE000A07Q10,Adpter,3,-65
46:02.5,1000C06YLE000A07PX6,Adpter,3,-65
46:02.5,10030C0YLE000A07QC4,Adpter,3,-66.5
46:02.5,1000C0YLE9000A07QI6,Adpter,3,-63
46:02.5,10004C0YLE000A07PV8,Adpter,3,-66.5
46:02.6,1000C0Y7LE000A07QG9,Adpter,3,-49
46:02.6,10030C0YLE000A07QC0,Adpter,3,-48.5
46:02.6,1000C0Y7LE000A07QP7,Adpter,3,-56
46:02.6,1000C0YLE9000A07QI6,Adpter,3,-62.5
46:02.6,10200C0YLE000A07PT7,Adpter,3,-54
46:02.6,10200C0YLE000A07PT3,Adpter,3,-56
46:02.6,1000C0YL8E000A07Q89,Adpter,3,-64.5
46:02.6,10004C0YLE000A07QM8,Adpter,3,-60
46:02.6,10030C0YLE000A07QC1,Adpter,3,-54
46:02.6,11000C0YLE000A07Q13,Adpter,3,-61.5
46:02.6,1000C0YL8E000A07QH1,Adpter,3,-58.5
46:02.6,10004C0YLE000A07QM7,Adpter,3,-64
46:02.6,1000C50YLE000A07Q52,Adpter,3,-52
46:02.6,11000C0YLE000A07Q15,Adpter,3,-55.5
46:02.6,10030C0YLE000A07QC7,Adpter,3,-60.5
46:02.6,10200C0YLE000A07PT0,Adpter,3,-59.5
46:02.6,1000C50YLE000A07QN3,Adpter,3,-56.5
46:02.6,1000C0YLE9000A07Q96,Adpter,3,-63
46:02.6,1000C0YLE9000A07Q01,Adpter,3,-58.5
46:02.6,11000C0YLE000A07Q16,Adpter,3,-55.5
46:02.6,1000C0YLE9000A07Q04,Adpter,3,-61
46:02.6,10200C0YLE000A07PT8,Adpter,3,-60.5
46:02.6,10004C0YLE000A07QD9,Adpter,3,-61.5
46:02.6,1000C50YLE000A07Q53,Adpter,3,-54
46:02.6,1000C0Y7LE000A07PY5,Adpter,3,-57.5
46:02.6,10030C0YLE000A07QC4,Adpter,3,-66.5
46:02.6,1000C0YLE9000A07Q05,Adpter,3,-53
46:02.6,11000C0YLE000A07Q18,Adpter,3,-56
46:02.6,10200C0YLE000A07PT2,Adpter,3,-55.5
46:02.6,1000C0Y7LE000A07QP0,Adpter,3,-59.5
46:02.6,10030C0YLE000A07QC3,Adpter,3,-56
46:02.6,11000C0YLE000A07PS1,Adpter,3,-54
46:02.6,1000C0YL8E000A07PZ1,Adpter,3,-60
46:02.6,1000C0YL8E000A07PZ7,Adpter,3,-62
46:02.6,1000C0YLE9000A07Q00,Adpter,3,-58.5
46:02.6,10200C0YLE000A07QB9,Adpter,3,-55.5
46:02.6,1000C50YLE000A07PW3,Adpter,3,-62.5
46:02.6,10200C0YLE000A07QB8,Adpter,3,-56.5
46:02.6,11000C0YLE000A07Q17,Adpter,3,-55.5
46:02.6,11000C0YLE000A07PS5,Adpter,3,-60
46:02.6,10030C0YLE000A07QC2,Adpter,3,-55
46:02.6,10030C0YLE000A07QU3,Adpter,3,-53.5
46:02.6,1000C06YLE000A07PX7,Adpter,3,-59.5
46:02.6,11000C0YLE000A07Q19,Adpter,3,-64.5
46:02.6,10200C0YLE000A07PT9,Adpter,3,-55
46:02.6,10004C0YLE000A07PV9,Adpter,3,-55.5
46:02.6,10030C0YLE000A07QC6,Adpter,3,-62.5
46:02.6,1000C50YLE000A07PW5,Adpter,3,-57
46:02.6,1000C0YL8E000A07Q87,Adpter,3,-57.5
46:02.6,1000C0YL8E000A07QQ6,Adpter,3,-61
46:02.6,11000C0YLE000A07Q12,Adpter,3,-57
46:02.6,1000C0YL8E000A07PZ8,Adpter,3,-56
46:02.6,10004C0YLE000A07Q49,Adpter,3,-63.5
46:02.6,1000C0YL8E000A07PZ0,Adpter,3,-63
46:02.6,10030C0YLE000A07QU7,Adpter,3,-61
46:02.6,1000C06YLE000A07PX6,Adpter,3,-59.5
46:02.6,10004C0YLE000A07QM9,Adpter,3,-64
46:02.6,11000C0YLE000A07Q10,Adpter,3,-63.5
46:02.7,1000C0Y7LE000A07QG8,Adpter,3,-53
46:02.7,11000C0YLE000A07QA2,Adpter,3,-63.5
46:02.7,1000C0Y7LE000A07QG9,Adpter,3,-44
46:02.7,1000C0Y7LE000A07QG0,Adpter,3,-63.5
46:02.7,1000C0Y7LE000A07Q71,Adpter,3,-57
46:02.7,1000C0YLE9000A07QI6,Adpter,3,-63
46:02.7,1000C0YLE9000A07Q05,Adpter,3,-51.5
46:02.7,11000C0YLE000A07Q17,Adpter,3,-54
46:02.7,10030C0YLE000A07QC5,Adpter,3,-50
46:02.7,10030C0YLE000A07QU3,Adpter,3,-51
46:02.7,10030C0YLE000A07QU7,Adpter,3,-58.5
46:02.7,1000C06YLE000A07PX8,Adpter,3,-63
46:02.7,11000C0YLE000A07PS5,Adpter,3,-56
46:02.7,10200C0YLE000A07QB8,Adpter,3,-53.5
46:02.7,10200C0YLE000A07QB9,Adpter,3,-53.5
46:02.7,10030C0YLE000A07QC1,Adpter,3,-46.5
46:02.7,1000C0YL8E000A07Q83,Adpter,3,-65.5
46:02.7,10200C0YLE000A07PT8,Adpter,3,-59
46:02.7,1000C0Y7LE000A07QP7,Adpter,3,-54
46:02.7,1000C50YLE000A07QN3,Adpter,3,-49.5
46:02.7,10030C0YLE000A07QC3,Adpter,3,-53
46:02.7,10200C0YLE000A07PT7,Adpter,3,-53.5
46:02.7,11000C0YLE000A07Q12,Adpter,3,-51.5
46:02.7,11000C0YLE000A07Q11,Adpter,3,-63
46:02.7,11000C0YLE000A07QS5,Adpter,3,-67
46:02.7,1000C0Y7LE000A07QP0,Adpter,3,-59.5
46:02.7,10030C0YLE000A07QC0,Adpter,3,-44.5
46:02.7,10200C0YLE000A07PT5,Adpter,3,-60
46:02.7,10004C0YLE000A07QM5,Adpter,3,-63
46:02.7,11000C0YLE000A07Q18,Adpter,3,-56
46:02.7,1000C50YLE000A07PW5,Adpter,3,-52.5
46:02.7,11000C0YLE000A07QA9,Adpter,3,-64
46:02.7,11000C0YLE000A07Q16,Adpter,3,-53
46:02.7,1000C06YLE000A07Q68,Adpter,3,-54.5
46:02.7,1000C0YL8E000A07Q84,Adpter,3,-55.5
46:02.7,11000C0YLE000A07PS1,Adpter,3,-50.5
46:02.7,10030C0YLE000A07QC6,Adpter,3,-55
46:02.7,10004C0YLE000A07QM7,Adpter,3,-62
46:02.7,1000C50YLE000A07Q52,Adpter,3,-43.5
46:02.7,1000C0YL8E000A07QH1,Adpter,3,-54.5
46:02.7,11000C0YLE000A07Q15,Adpter,3,-54
46:02.7,10030C0YLE000A07QU0,Adpter,3,-64
46:02.7,1000C50YLE000A07QE3,Adpter,3,-56.5
46:02.7,10004C0YLE000A07QM9,Adpter,3,-61.5
46:02.7,11000C0YLE000A07QA5,Adpter,3,-60
46:02.8,11000C0YLE000A07QA8,Adpter,3,-60.5
46:02.8,10200C0YLE000A07QB3,Adpter,3,-62
46:02.8,1000C06YLE000A07PX6,Adpter,3,-52
46:02.8,1000C0YL8E000A07PZ1,Adpter,3,-56.5
46:02.8,1000C0YL8E000A07Q85,Adpter,3,-62.5
46:02.8,10200C0YLE000A07PT3,Adpter,3,-54.5
46:02.8,11000C0YLE000A07Q13,Adpter,3,-55.5
46:02.8,1000C0YLE9000A07Q97,Adpter,3,-58.5
46:02.8,10004C0YLE000A07QM4,Adpter,3,-55
46:02.8,10200C0YLE000A07PT6,Adpter,3,-63.5
46:02.8,10004C0YLE000A07QM6,Adpter,3,-62.5
46:02.8,10200C0YLE000A07PT9,Adpter,3,-53.5
46:02.8,10030C0YLE000A07QU1,Adpter,3,-60.5
46:02.8,11000C0YLE000A07Q10,Adpter,3,-55.5
46:02.8,1000C0YL8E000A07PZ2,Adpter,3,-59
46:02.8,1000C0YLE9000A07QR5,Adpter,3,-62.5
46:02.8,1000C0Y7LE000A07PY5,Adpter,3,-53.5
46:02.8,10030C0YLE000A07QC7,Adpter,3,-51
46:02.8,1000C06YLE000A07QO9,Adpter,3,-62.5
46:02.8,1000C0YLE9000A07Q00,Adpter,3,-59.5
46:02.8,1000C0YLE9000A07Q96,Adpter,3,-61.5
46:02.8,1000C0Y7LE000A07QP1,Adpter,3,-66.5
46:02.8,10004C0YLE000A07QD9,Adpter,3,-56.5
46:02.8,1000C0YL8E000A07PZ3,Adpter,3,-65
46:02.8,1000C0YLE9000A07Q01,Adpter,3,-58
46:02.8,1000C0YL8E000A07PZ9,Adpter,3,-55.5
46:02.8,1000C50YLE000A07QE5,Adpter,3,-58.5
46:02.8,1000C0YLE9000A07QR9,Adpter,3,-67
46:02.8,10030C0YLE000A07QC2,Adpter,3,-49
46:02.8,1000C06YLE000A07QO1,Adpter,3,-61
46:02.8,10004C0YLE000A07Q47,Adpter,3,-62.5
46:02.8,1000C0YL8E000A07QQ4,Adpter,3,-60
46:02.8,11000C0YLE000A07QJ0,Adpter,3,-54
46:02.8,1000C50YLE000A07Q51,Adpter,3,-61.5
46:02.8,10200C0YLE000A07QK2,Adpter,3,-60.5
46:02.8,10200C0YLE000A07PT0,Adpter,3,-52
46:02.8,10200C0YLE000A07QT6,Adpter,3,-60.5
46:02.8,1000C0YL8E000A07QQ7,Adpter,3,-64.5
46:02.8,1000C50YLE000A07QN1,Adpter,3,-54.5
46:02.8,1000C0YL8E000A07QH5,Adpter,3,-51.5
46:02.8,10004C0YLE000A07Q45,Adpter,3,-64
46:02.8,1000C50YLE000A07QE6,Adpter,3,-59.5
46:02.8,1000C50YLE000A07PW6,Adpter,3,-61
46:02.8,1000C0Y7LE000A07PY8,Adpter,3,-65.5
46:02.8,1000C0YLE9000A07Q02,Adpter,3,-59
46:02.8,1000C50YLE000A07Q50,Adpter,3,-63.5
46:02.8,1000C0YL8E000A07QH3,Adpter,3,-67
46:02.8,1000C0YL8E000A07Q87,Adpter,3,-55
46:02.8,1000C0YLE9000A07Q04,Adpter,3,-56
46:02.8,10004C0YLE000A07PV9,Adpter,3,-54
46:02.8,1000C50YLE000A07PW3,Adpter,3,-62
46:02.8,1000C0YL8E000A07QQ2,Adpter,3,-63
46:02.8,10004C0YLE000A07Q40,Adpter,3,-55.5
46:02.8,1000C50YLE000A07Q53,Adpter,3,-45.5
46:02.8,1000C0YLE9000A07Q92,Adpter,3,-64
46:02.8,1000C0YL8E000A07Q88,Adpter,3,-64
46:02.8,10200C0YLE000A07PT2,Adpter,3,-52.5
46:02.8,1000C0YL8E000A07QH2,Adpter,3,-51
46:02.8,10030C0YLE000A07PU4,Adpter,3,-64.5
46:02.8,1000C06YLE000A07PX7,Adpter,3,-53
46:02.8,11000C0YLE000A07QJ1,Adpter,3,-63
46:02.8,1000C0Y7LE000A07PY6,Adpter,3,-64.5
46:02.8,10200C0YLE000A07QB4,Adpter,3,-67
46:02.8,10030C0YLE000A07PU7,Adpter,3,-65
46:02.8,10200C0YLE000A07Q28,Adpter,3,-55
46:02.8,10004C0YLE000A07PV5,Adpter,3,-62.5
46:02.8,1000C0YL8E000A07PZ8,Adpter,3,-56.5
46:02.8,10004C0YLE000A07QM8,Adpter,3,-51.5
46:02.8,11000C0YLE000A07QS7,Adpter,3,-57.5
46:02.8,1000C0YL8E000A07QQ6,Adpter,3,-59
46:02.8,1000C0YLE9000A07QR3,Adpter,3,-60.5
46:02.8,10030C0YLE000A07PU1,Adpter,3,-56.5
46:02.8,10030C0YLE000A07QU4,Adpter,3,-64.5
46:02.8,1000C06YLE000A07PX9,Adpter,3,-65
46:02.8,1000C0YLE9000A07QR7,Adpter,3,-50
46:02.8,10030C0YLE000A07PU2,Adpter,3,-60
46:02.8,10030C0YLE000A07PU9,Adpter,3,-62
46:02.8,1000C06YLE000A07Q69,Adpter,3,-55.5
46:02.8,10004C0YLE000A07PV3,Adpter,3,-65
46:02.9,1000C0YL8E000A07PZ7,Adpter,3,-60.5
46:02.9,1000C0YLE9000A07Q98,Adpter,3,-62
46:02.9,1000C0YL8E000A07PZ5,Adpter,3,-62
46:02.9,1000C50YLE000A07PW8,Adpter,3,-58
46:02.9,1000C06YLE000A07PX2,Adpter,3,-63.5
46:02.9,1000C0YLE9000A07QI7,Adpter,3,-55
46:02.9,10004C0YLE000A07Q49,Adpter,3,-59.5
46:02.9,11000C0YLE000A07QS1,Adpter,3,-60.5
46:02.9,1000C0YL8E000A07PZ0,Adpter,3,-58
46:02.9,10030C0YLE000A07QL6,Adpter,3,-64.5
46:02.9,10200C0YLE000A07QK1,Adpter,3,-57.5
46:02.9,11000C0YLE000A07PS4,Adpter,3,-56
46:02.9,10200C0YLE000A07QT4,Adpter,3,-60
46:02.9,1000C0Y7LE000A07Q77,Adpter,3,-59
46:02.9,1000C0Y7LE000A07QG7,Adpter,3,-60
46:02.9,1000C50YLE000A07PW4,Adpter,3,-54.5
46:02.9,10004C0YLE000A07QM0,Adpter,3,-63.5
46:02.9,1000C0YLE9000A07QR6,Adpter,3,-61.5
46:02.9,1000C06YLE000A07Q60,Adpter,3,-57
46:02.9,11000C0YLE000A07PS3,Adpter,3,-61.5
46:02.9,10030C0YLE000A07PU5,Adpter,3,-63
46:02.9,11000C0YLE000A07Q19,Adpter,3,-61
46:02.9,10200C0YLE000A07QT7,Adpter,3,-61
46:02.9,10030C0YLE000A07PU3,Adpter,3,-64.5
46:02.9,11000C0YLE000A07QS2,Adpter,3,-64
46:02.9,10200C0YLE000A07QT9,Adpter,3,-64
46:02.9,1000C0YLE9000A07QR2,Adpter,3,-59.5
46:02.9,1000C0Y7LE000A07PY9,Adpter,3,-63.5
46:02.9,11000C0YLE000A07QA2,Adpter,3,-62
46:02.9,1000C50YLE000A07QE3,Adpter,3,-54.5
46:02.9,10004C0YLE000A07QM6,Adpter,3,-56
46:02.9,1000C0YL8E000A07QH1,Adpter,3,-46.5
46:02.9,10200C0YLE000A07PT9,Adpter,3,-45.5
46:02.9,1000C0Y7LE000A07Q77,Adpter,3,-57.5
46:02.9,1000C50YLE000A07Q52,Adpter,3,-42
46:02.9,1000C0YLE9000A07Q01,Adpter,3,-56.5
46:02.9,1000C0YLE9000A07QR3,Adpter,3,-61.5
46:02.9,1000C0YL8E000A07QH3,Adpter,3,-52.5
46:02.9,10200C0YLE000A07Q28,Adpter,3,-54.5
46:02.9,1000C50YLE000A07QN1,Adpter,3,-54.5
46:02.9,11000C0YLE000A07Q12,Adpter,3,-49
46:02.9,1000C50YLE000A07PW5,Adpter,3,-48
46:02.9,10030C0YLE000A07QC0,Adpter,3,-35
46:02.9,10030C0YLE000A07QU7,Adpter,3,-56
46:02.9,10004C0YLE000A07QM8,Adpter,3,-48.5
46:02.9,1000C0Y7LE000A07QP7,Adpter,3,-47.5
46:02.9,10200C0YLE000A07QB9,Adpter,3,-46
46:02.9,10200C0YLE000A07PT0,Adpter,3,-49.5
46:02.9,1000C0YL8E000A07Q84,Adpter,3,-54
46:02.9,1000C0YL8E000A07PZ0,Adpter,3,-57.5
46:02.9,1000C50YLE000A07Q50,Adpter,3,-61
46:02.9,11000C0YLE000A07Q16,Adpter,3,-52.5
46:02.9,1000C0Y7LE000A07QG8,Adpter,3,-39.5
46:02.9,1000C0YLE9000A07QI7,Adpter,3,-50
46:02.9,10200C0YLE000A07PT2,Adpter,3,-49
46:02.9,10200C0YLE000A07QB8,Adpter,3,-42.5
46:02.9,11000C0YLE000A07PS4,Adpter,3,-52.5
46:02.9,10030C0YLE000A07QC7,Adpter,3,-42
46:02.9,1000C0YLE9000A07QR7,Adpter,3,-45.5
46:02.9,1000C50YLE000A07QE5,Adpter,3,-53
46:02.9,1000C0Y7LE000A07QG9,Adpter,3,-35.5
46:02.9,1000C0Y7LE000A07PY5,Adpter,3,-53.5
46:02.9,10200C0YLE000A07PT7,Adpter,3,-50
46:02.9,1000C0YLE9000A07Q04,Adpter,3,-57.5
46:02.9,1000C0YL8E000A07Q88,Adpter,3,-61.5
46:02.9,1000C50YLE000A07PW8,Adpter,3,-51
46:02.9,11000C0YLE000A07Q10,Adpter,3,-50
46:02.9,10030C0YLE000A07QC3,Adpter,3,-46.5
46:02.9,11000C0YLE000A07Q13,Adpter,3,-48.5
46:02.9,10030C0YLE000A07QC5,Adpter,3,-41.5
46:02.9,11000C0YLE000A07QJ0,Adpter,3,-48
46:02.9,1000C06YLE000A07Q60,Adpter,3,-51
46:02.9,1000C0YL8E000A07QH2,Adpter,3,-43
46:02.9,1000C0YLE9000A07Q05,Adpter,3,-49.5
46:02.9,10030C0YLE000A07PU2,Adpter,3,-55
46:02.9,11000C0YLE000A07Q18,Adpter,3,-54
46:02.9,1000C0YL8E000A07QH5,Adpter,3,-45.5
46:03.0,10004C0YLE000A07QM9,Adpter,3,-47
46:03.0,1000C50YLE000A07Q53,Adpter,3,-33.5
46:03.0,1000C0YL8E000A07PZ9,Adpter,3,-57
46:03.0,1000C0YL8E000A07QQ6,Adpter,3,-52.5
46:03.0,1000C0Y7LE000A07QP0,Adpter,3,-52
46:03.0,10030C0YLE000A07QC1,Adpter,3,-32
46:03.0,1000C50YLE000A07PW4,Adpter,3,-48
46:03.0,10030C0YLE000A07QU3,Adpter,3,-46.5
46:03.0,1000C50YLE000A07PW3,Adpter,3,-57
46:03.0,1000C0YL8E000A07PZ5,Adpter,3,-59
46:03.0,10030C0YLE000A07QC2,Adpter,3,-35.5
46:03.0,10030C0YLE000A07PU7,Adpter,3,-55.5
46:03.0,10004C0YLE000A07PV9,Adpter,3,-52
46:03.0,1000C06YLE000A07Q69,Adpter,3,-54.5
46:03.0,1000C0YLE9000A07Q96,Adpter,3,-55
46:03.0,11000C0YLE000A07Q15,Adpter,3,-52.5
46:03.0,11000C0YLE000A07QJ1,Adpter,3,-58
46:03.0,1000C0YL8E000A07PZ3,Adpter,3,-63
