Time,Tag,Reader,Antenna,rssi
44:37.7,10004C0YLE000A07QM8,Adpter,4,-62
44:37.7,1000C50YLE000A07QN2,Adpter,4,-67.5
44:37.7,10004C0YLE000A07QM9,Adpter,4,-66
44:37.7,10004C0YLE000A07QM6,Adpter,4,-63
44:37.7,10200C0YLE000A07QB9,Adpter,4,-62.5
44:37.7,1000C50YLE000A07QN2,Adpter,4,-67.5
44:37.7,1000C50YLE000A07QN3,Adpter,4,-60
44:37.7,10004C0YLE000A07QM8,Adpter,4,-62
44:37.7,10004C0YLE000A07QM7,Adpter,4,-62.5
44:37.7,1000C0Y7LE000A07QG9,Adpter,4,-61
44:37.7,10004C0YLE000A07QM9,Adpter,4,-65.5
44:37.7,1000C50YLE000A07Q53,Adpter,4,-69.5
44:37.7,10200C0YLE000A07QB8,Adpter,4,-65.5
44:37.8,1000C50YLE000A07QN2,Adpter,4,-69
44:37.8,10004C0YLE000A07QM6,Adpter,4,-62.5
44:37.8,10004C0YLE000A07QM7,Adpter,4,-62.5
44:37.8,10004C0YLE000A07QM9,Adpter,4,-66.5
44:37.8,1000C50YLE000A07QN3,Adpter,4,-61.5
44:37.8,1000C0Y7LE000A07QG8,Adpter,4,-64
44:37.8,1000C0Y7LE000A07QG9,Adpter,4,-61
44:37.8,1000C50YLE000A07Q51,Adpter,4,-68.5
44:37.8,1000C50YLE000A07QN3,Adpter,4,-62
44:37.8,1000C50YLE000A07QN2,Adpter,4,-68.5
44:37.8,1000C0Y7LE000A07QG9,Adpter,4,-61
44:37.8,1000C50YLE000A07Q51,Adpter,4,-68.5
44:37.8,10004C0YLE000A07QM7,Adpter,4,-63
44:37.8,10004C0YLE000A07QM9,Adpter,4,-66.5
44:37.8,10030C0YLE000A07QC7,Adpter,4,-68.5
44:37.8,10004C0YLE000A07QM6,Adpter,4,-61.5
44:37.8,10004C0YLE000A07QM6,Adpter,4,-62
44:37.8,10004C0YLE000A07QM7,Adpter,4,-63
44:37.8,1000C50YLE000A07QN2,Adpter,4,-68
44:37.8,10004C0YLE000A07QM9,Adpter,4,-65
44:37.8,1000C50YLE000A07QN2,Adpter,4,-67.5
44:37.8,10004C0YLE000A07QM6,Adpter,4,-63
44:37.8,10004C0YLE000A07QM7,Adpter,4,-63.5
44:37.8,10004C0YLE000A07QM9,Adpter,4,-64.5
44:38.0,1000C50YLE000A07QN2,Adpter,4,-67.5
44:38.0,1000C0YL8E000A07QH3,Adpter,4,-62.5
44:38.0,10030C0YLE000A07QC2,Adpter,4,-62.5
44:38.0,10004C0YLE000A07QM9,Adpter,4,-65
44:38.0,10004C0YLE000A07QM7,Adpter,4,-66
44:38.0,1000C50YLE000A07QN2,Adpter,4,-69.5
44:38.0,10004C0YLE000A07QM9,Adpter,4,-66.5
44:38.0,10030C0YLE000A07QC2,Adpter,4,-63
44:38.0,1000C50YLE000A07QN0,Adpter,4,-62
44:38.0,1000C0YL8E000A07QH3,Adpter,4,-62
44:38.1,1000C50YLE000A07Q51,Adpter,4,-62
44:38.1,10030C0YLE000A07QC2,Adpter,4,-61
44:38.1,1000C0YL8E000A07QH3,Adpter,4,-60.5
44:38.1,10200C0YLE000A07QB8,Adpter,4,-62.5
44:38.1,10030C0YLE000A07QC2,Adpter,4,-60.5
44:38.1,1000C0YL8E000A07QH3,Adpter,4,-60.5
44:38.1,1000C50YLE000A07Q51,Adpter,4,-61.5
44:38.1,1000C50YLE000A07QN2,Adpter,4,-68.5
44:38.1,10200C0YLE000A07QB8,Adpter,4,-64
44:38.1,10200C0YLE000A07QT8,Adpter,4,-68.5
44:38.1,1000C0YL8E000A07QH3,Adpter,4,-60.5
44:38.1,10004C0YLE000A07QM9,Adpter,4,-64
44:38.1,10030C0YLE000A07QC2,Adpter,4,-60
44:38.1,10004C0YLE000A07QM8,Adpter,4,-63
44:38.1,1000C50YLE000A07Q51,Adpter,4,-61
44:38.1,10030C0YLE000A07QC7,Adpter,4,-68
44:38.1,1000C50YLE000A07Q53,Adpter,4,-69
44:38.1,1000C50YLE000A07Q51,Adpter,4,-60.5
44:38.1,10030C0YLE000A07QC2,Adpter,4,-61.5
44:38.1,10004C0YLE000A07QM9,Adpter,4,-64
44:38.1,1000C50YLE000A07Q53,Adpter,4,-69
44:38.1,1000C0YL8E000A07QH3,Adpter,4,-61
44:38.1,10200C0YLE000A07QB8,Adpter,4,-63
44:38.1,10030C0YLE000A07QC7,Adpter,4,-67
44:38.1,10004C0YLE000A07QM8,Adpter,4,-63.5
44:38.1,1000C50YLE000A07QN2,Adpter,4,-69.5
44:38.2,1000C50YLE000A07QN2,Adpter,4,-69.5
44:38.2,10030C0YLE000A07QC2,Adpter,4,-61
44:38.2,1000C50YLE000A07Q51,Adpter,4,-60.5
44:38.2,1000C0Y7LE000A07QG9,Adpter,4,-60.5
44:38.2,1000C0YL8E000A07QH3,Adpter,4,-60.5
44:38.2,10004C0YLE000A07QM9,Adpter,4,-64
44:38.2,10200C0YLE000A07QB8,Adpter,4,-60.5
44:38.2,1000C50YLE000A07Q53,Adpter,4,-68.5
44:38.2,10030C0YLE000A07QC7,Adpter,4,-65.5
44:38.2,10004C0YLE000A07QD2,Adpter,4,-68
44:38.4,10030C0YLE000A07QC2,Adpter,4,-61
44:38.4,10004C0YLE000A07QM9,Adpter,4,-63.5
44:38.4,1000C0YL8E000A07QH3,Adpter,4,-62
44:38.4,1000C50YLE000A07Q53,Adpter,4,-69
44:38.4,1000C50YLE000A07Q51,Adpter,4,-60
44:38.4,10200C0YLE000A07QB8,Adpter,4,-61
44:38.4,1000C0Y7LE000A07QG9,Adpter,4,-60.5
44:38.4,1000C50YLE000A07Q53,Adpter,4,-69
44:38.4,1000C0YL8E000A07QH3,Adpter,4,-65
44:38.4,10004C0YLE000A07QM9,Adpter,4,-65
44:38.4,1000C50YLE000A07Q51,Adpter,4,-62
44:38.4,10200C0YLE000A07QB8,Adpter,4,-60.5
44:38.4,1000C0Y7LE000A07QG9,Adpter,4,-60
44:38.4,1000C50YLE000A07Q53,Adpter,4,-68
44:38.4,10004C0YLE000A07QM9,Adpter,4,-64.5
44:38.4,10200C0YLE000A07QB8,Adpter,4,-60
44:38.4,1000C50YLE000A07Q51,Adpter,4,-61.5
44:38.4,10004C0YLE000A07QD2,Adpter,4,-66.5
44:38.4,10030C0YLE000A07QC7,Adpter,4,-64.5
44:38.4,10004C0YLE000A07QM7,Adpter,4,-64.5
44:38.4,1000C0Y7LE000A07QG9,Adpter,4,-59.5
44:38.4,1000C0YL8E000A07QH3,Adpter,4,-65.5
44:38.4,10030C0YLE000A07QC7,Adpter,4,-63
44:38.4,10004C0YLE000A07QM9,Adpter,4,-61
44:38.4,10004C0YLE000A07QM8,Adpter,4,-61
44:38.4,10200C0YLE000A07QB8,Adpter,4,-58.5
44:38.4,10004C0YLE000A07QD2,Adpter,4,-64.5
44:38.4,1000C50YLE000A07QE3,Adpter,4,-68.5
44:38.4,1000C50YLE000A07Q51,Adpter,4,-62
44:38.4,10004C0YLE000A07QM7,Adpter,4,-61
44:38.4,1000C0Y7LE000A07QG9,Adpter,4,-58
44:38.4,10200C0YLE000A07PT3,Adpter,4,-66.5
44:38.4,1000C50YLE000A07Q53,Adpter,4,-65.5
44:38.4,1000C0YL8E000A07Q89,Adpter,4,-68.5
44:38.5,10004C0YLE000A07QM9,Adpter,4,-62
44:38.5,10004C0YLE000A07QM7,Adpter,4,-60.5
44:38.5,1000C0Y7LE000A07QG9,Adpter,4,-58.5
44:38.5,10004C0YLE000A07QD2,Adpter,4,-64.5
44:38.5,1000C50YLE000A07Q53,Adpter,4,-66
44:38.5,10004C0YLE000A07QM8,Adpter,4,-60
44:38.5,1000C50YLE000A07Q51,Adpter,4,-62.5
44:38.5,10030C0YLE000A07QC7,Adpter,4,-63
44:38.5,10200C0YLE000A07QB8,Adpter,4,-59.5
44:38.5,10030C0YLE000A07QU7,Adpter,4,-66.5
44:38.5,1000C50YLE000A07QE3,Adpter,4,-68
44:38.5,10200C0YLE000A07QB8,Adpter,4,-61
44:38.5,1000C50YLE000A07Q51,Adpter,4,-63
44:38.5,10004C0YLE000A07QD2,Adpter,4,-67.5
44:38.5,10004C0YLE000A07QM8,Adpter,4,-59.5
44:38.5,1000C50YLE000A07Q53,Adpter,4,-67.5
44:38.5,10004C0YLE000A07QM9,Adpter,4,-63.5
44:38.5,10004C0YLE000A07QM7,Adpter,4,-62.5
44:38.5,10030C0YLE000A07QC7,Adpter,4,-63.5
44:38.5,10200C0YLE000A07PT2,Adpter,4,-69.5
44:38.5,1000C50YLE000A07Q51,Adpter,4,-63
44:38.5,10004C0YLE000A07QM7,Adpter,4,-63.5
44:38.5,10004C0YLE000A07QM8,Adpter,4,-60
44:38.5,10200C0YLE000A07QB8,Adpter,4,-61.5
44:38.5,10004C0YLE000A07QM9,Adpter,4,-63.5
44:38.5,10030C0YLE000A07QC7,Adpter,4,-64
44:38.6,10004C0YLE000A07QD2,Adpter,4,-68
44:38.6,1000C50YLE000A07Q53,Adpter,4,-68
44:38.6,10030C0YLE000A07QC7,Adpter,4,-64.5
44:38.6,1000C50YLE000A07Q53,Adpter,4,-69
44:38.6,10004C0YLE000A07QM8,Adpter,4,-60
44:38.6,10200C0YLE000A07QB8,Adpter,4,-61
44:38.6,10004C0YLE000A07QM9,Adpter,4,-65.5
44:38.6,1000C50YLE000A07Q51,Adpter,4,-65
44:38.7,10030C0YLE000A07QC7,Adpter,4,-65
44:38.7,10004C0YLE000A07QM8,Adpter,4,-59.5
44:38.7,10004C0YLE000A07QM9,Adpter,4,-66.5
44:38.7,10200C0YLE000A07QB8,Adpter,4,-61.5
44:38.7,1000C50YLE000A07Q51,Adpter,4,-65.5
44:38.7,1000C50YLE000A07Q53,Adpter,4,-69.5
44:38.7,10004C0YLE000A07QM8,Adpter,4,-62
44:38.7,10004C0YLE000A07PV9,Adpter,4,-66.5
44:38.7,10004C0YLE000A07QM8,Adpter,4,-62.5
44:38.7,1000C0YLE9000A07Q05,Adpter,4,-64.5
44:38.7,10030C0YLE000A07QU7,Adpter,4,-66
44:38.7,1000C0Y7LE000A07PY1,Adpter,4,-66
44:38.7,10004C0YLE000A07QM8,Adpter,4,-64.5
44:38.7,1000C06YLE000A07QO8,Adpter,4,-68.5
44:38.7,10004C0YLE000A07PV9,Adpter,4,-63
44:38.7,1000C0Y7LE000A07PY1,Adpter,4,-66.5
44:38.7,10004C0YLE000A07PV9,Adpter,4,-63
44:38.7,1000C0YLE9000A07Q05,Adpter,4,-64.5
44:38.7,10030C0YLE000A07QU7,Adpter,4,-65
44:38.7,10200C0YLE000A07PT2,Adpter,4,-66.5
44:39.0,1000C06YLE000A07QO8,Adpter,4,-64.5
44:39.0,1000C06YLE000A07QO9,Adpter,4,-65
44:39.0,10004C0YLE000A07QM8,Adpter,4,-64
44:39.0,10030C0YLE000A07QU7,Adpter,4,-61
44:39.0,11000C0YLE000A07Q17,Adpter,4,-65
44:39.0,11000C0YLE000A07Q15,Adpter,4,-60
44:39.0,10004C0YLE000A07QM8,Adpter,4,-63.5
44:39.0,11000C0YLE000A07Q16,Adpter,4,-61.5
44:39.0,10004C0YLE000A07PV9,Adpter,4,-59.5
44:39.0,10030C0YLE000A07QU6,Adpter,4,-62.5
44:39.0,1000C0YLE9000A07Q05,Adpter,4,-59.5
44:39.0,1000C50YLE000A07Q53,Adpter,4,-65.5
44:39.0,1000C0YL8E000A07PZ9,Adpter,4,-66.5
44:39.0,1000C06YLE000A07QO9,Adpter,4,-63.5
44:39.0,1000C06YLE000A07QO8,Adpter,4,-62
44:39.0,1000C50YLE000A07Q51,Adpter,4,-57.5
44:39.0,10200C0YLE000A07PT2,Adpter,4,-68
44:39.0,1000C0Y7LE000A07PY1,Adpter,4,-64.5
44:39.0,1000C0YLE9000A07Q05,Adpter,4,-60
44:39.2,1000C0YL8E000A07QH0,Adpter,4,-60.5
44:39.2,1000C0YLE9000A07Q05,Adpter,4,-60.5
44:39.2,1000C50YLE000A07Q50,Adpter,4,-65
44:39.2,10004C0YLE000A07QM7,Adpter,4,-65
44:39.2,1000C0Y7LE000A07QG9,Adpter,4,-56
44:39.2,1000C06YLE000A07Q69,Adpter,4,-64.5
44:39.2,1000C0YLE9000A07QR7,Adpter,4,-54.5
44:39.2,1000C0Y7LE000A07Q70,Adpter,4,-67
44:39.2,10004C0YLE000A07QM9,Adpter,4,-64
44:39.2,10200C0YLE000A07QB8,Adpter,4,-52
44:39.2,1000C0Y7LE000A07QP0,Adpter,4,-61
44:39.2,10200C0YLE000A07QB9,Adpter,4,-58
44:39.2,1000C0YL8E000A07Q82,Adpter,4,-67.5
44:39.2,1000C0Y7LE000A07QP7,Adpter,4,-62.5
44:39.2,1000C50YLE000A07Q52,Adpter,4,-67
44:39.2,10030C0YLE000A07PU1,Adpter,4,-66
44:39.2,1000C0YL8E000A07QH0,Adpter,4,-58.5
44:39.2,10004C0YLE000A07QM7,Adpter,4,-62.5
44:39.2,1000C0YL8E000A07PZ9,Adpter,4,-66
44:39.2,10200C0YLE000A07QB9,Adpter,4,-60
44:39.2,1000C0YLE9000A07QR7,Adpter,4,-52
44:39.2,10004C0YLE000A07PV9,Adpter,4,-56
44:39.2,10200C0YLE000A07QB8,Adpter,4,-51.5
44:39.2,1000C06YLE000A07QO8,Adpter,4,-60.5
44:39.2,1000C50YLE000A07Q53,Adpter,4,-67
44:39.2,1000C0YLE9000A07Q05,Adpter,4,-56.5
44:39.2,1000C50YLE000A07Q51,Adpter,4,-65
44:39.2,1000C0Y7LE000A07Q70,Adpter,4,-66
44:39.2,1000C06YLE000A07QO9,Adpter,4,-58
44:39.2,1000C50YLE000A07Q52,Adpter,4,-67.5
44:39.2,1000C0YL8E000A07Q89,Adpter,4,-68.5
44:39.2,11000C0YLE000A07Q16,Adpter,4,-62
44:39.2,10004C0YLE000A07QM8,Adpter,4,-56.5
44:39.2,1000C0YL8E000A07Q82,Adpter,4,-69
44:39.2,10030C0YLE000A07QU7,Adpter,4,-57.5
44:39.2,10004C0YLE000A07QM9,Adpter,4,-64.5
44:39.2,10030C0YLE000A07QU6,Adpter,4,-65.5
44:39.2,1000C50YLE000A07PW5,Adpter,4,-65
44:39.2,10200C0YLE000A07PT2,Adpter,4,-67.5
44:39.2,11000C0YLE000A07Q15,Adpter,4,-62.5
44:39.2,10200C0YLE000A07PT3,Adpter,4,-67
44:39.2,1000C0Y7LE000A07QP0,Adpter,4,-57.5
44:39.4,1000C50YLE000A07PW8,Adpter,4,-64
44:39.4,10030C0YLE000A07QU7,Adpter,4,-59.5
44:39.4,1000C0YLE9000A07Q94,Adpter,4,-65
44:39.4,10200C0YLE000A07QB8,Adpter,4,-52
44:39.4,1000C06YLE000A07QO8,Adpter,4,-60.5
44:39.4,1000C0YLE9000A07Q95,Adpter,4,-64
44:39.4,1000C06YLE000A07QO9,Adpter,4,-61.5
44:39.4,1000C0YLE9000A07Q05,Adpter,4,-59.5
44:39.4,10004C0YLE000A07PV9,Adpter,4,-60.5
44:39.4,10004C0YLE000A07QM8,Adpter,4,-56.5
44:39.4,11000C0YLE000A07Q15,Adpter,4,-61
44:39.4,10004C0YLE000A07QM7,Adpter,4,-61.5
44:39.4,11000C0YLE000A07QS7,Adpter,4,-62.5
44:39.4,1000C0Y7LE000A07Q70,Adpter,4,-63.5
44:39.4,1000C0YLE9000A07QR7,Adpter,4,-54
44:39.4,11000C0YLE000A07PS3,Adpter,4,-66
44:39.4,10004C0YLE000A07QM9,Adpter,4,-66.5
44:39.4,1000C0YL8E000A07PZ9,Adpter,4,-63.5
44:39.4,1000C50YLE000A07Q52,Adpter,4,-66.5
44:39.4,10030C0YLE000A07QU6,Adpter,4,-66.5
44:39.4,1000C50YLE000A07Q53,Adpter,4,-69
44:39.4,10004C0YLE000A07QM8,Adpter,4,-57
44:39.4,11000C0YLE000A07Q15,Adpter,4,-60.5
44:39.4,1000C06YLE000A07QO8,Adpter,4,-60
44:39.4,10004C0YLE000A07PV9,Adpter,4,-60.5
44:39.4,1000C50YLE000A07PW8,Adpter,4,-60
44:39.4,1000C0YLE9000A07Q05,Adpter,4,-60.5
44:39.4,10030C0YLE000A07QU6,Adpter,4,-67
44:39.4,1000C0YLE9000A07QR7,Adpter,4,-54.5
44:39.4,10200C0YLE000A07QB8,Adpter,4,-55.5
44:39.4,1000C06YLE000A07QO9,Adpter,4,-61.5
44:39.4,10030C0YLE000A07QU7,Adpter,4,-60
44:39.4,1000C0Y7LE000A07Q70,Adpter,4,-65
44:39.4,10004C0YLE000A07QM7,Adpter,4,-63
44:39.4,1000C0YL8E000A07PZ9,Adpter,4,-63.5
44:39.4,1000C50YLE000A07Q52,Adpter,4,-65.5
44:39.4,1000C50YLE000A07Q53,Adpter,4,-69.5
44:39.4,1000C0YLE9000A07Q94,Adpter,4,-66
44:39.5,11000C0YLE000A07QS7,Adpter,4,-61.5
44:39.5,1000C0YLE9000A07Q95,Adpter,4,-65
44:39.5,10004C0YLE000A07QM9,Adpter,4,-66.5
44:39.5,10004C0YLE000A07QM7,Adpter,4,-61
44:39.5,10004C0YLE000A07QM8,Adpter,4,-56.5
44:39.5,1000C0YLE9000A07QR7,Adpter,4,-53.5
44:39.5,1000C50YLE000A07Q53,Adpter,4,-69
44:39.5,1000C0YLE9000A07Q05,Adpter,4,-61.5
44:39.5,11000C0YLE000A07QS7,Adpter,4,-62
44:39.5,11000C0YLE000A07Q15,Adpter,4,-62
44:39.5,1000C50YLE000A07PW8,Adpter,4,-62
44:39.5,1000C06YLE000A07QO8,Adpter,4,-61.5
44:39.5,10004C0YLE000A07QM9,Adpter,4,-65.5
44:39.5,1000C50YLE000A07PW5,Adpter,4,-65.5
44:39.5,11000C0YLE000A07Q16,Adpter,4,-64
44:39.5,10030C0YLE000A07QU7,Adpter,4,-62
44:39.5,1000C50YLE000A07Q52,Adpter,4,-64
44:39.5,10200C0YLE000A07QB9,Adpter,4,-57.5
44:39.5,1000C06YLE000A07QO9,Adpter,4,-61.5
44:39.5,10004C0YLE000A07PV9,Adpter,4,-61.5
44:39.5,11000C0YLE000A07QS7,Adpter,4,-61.5
44:39.6,10004C0YLE000A07QM7,Adpter,4,-60.5
44:39.6,1000C06YLE000A07QO8,Adpter,4,-62.5
44:39.6,11000C0YLE000A07Q15,Adpter,4,-62.5
44:39.6,1000C0YLE9000A07Q05,Adpter,4,-63
44:39.6,1000C50YLE000A07PW5,Adpter,4,-66
44:39.6,1000C50YLE000A07Q52,Adpter,4,-64
44:39.6,1000C0YLE9000A07QR7,Adpter,4,-53
44:39.6,10004C0YLE000A07QM8,Adpter,4,-57
44:39.6,10004C0YLE000A07QM9,Adpter,4,-65.5
44:39.6,1000C06YLE000A07QO9,Adpter,4,-61.5
44:39.6,10200C0YLE000A07QB9,Adpter,4,-56.5
44:39.6,10030C0YLE000A07QU7,Adpter,4,-62.5
44:39.6,10004C0YLE000A07PV9,Adpter,4,-62
44:39.6,1000C50YLE000A07PW5,Adpter,4,-65
44:39.6,1000C50YLE000A07Q52,Adpter,4,-62.5
44:39.6,1000C0YLE9000A07QR7,Adpter,4,-52.5
44:39.6,1000C06YLE000A07QO8,Adpter,4,-63
44:39.6,11000C0YLE000A07QS7,Adpter,4,-61.5
44:39.6,10004C0YLE000A07QM8,Adpter,4,-57.5
44:39.6,11000C0YLE000A07Q15,Adpter,4,-63.5
44:39.6,10004C0YLE000A07QM7,Adpter,4,-61
44:39.6,10004C0YLE000A07QM9,Adpter,4,-66
44:39.6,10004C0YLE000A07PV9,Adpter,4,-63
44:39.6,1000C0YL8E000A07PZ9,Adpter,4,-64.5
44:39.6,10200C0YLE000A07QB9,Adpter,4,-55.5
44:39.7,1000C06YLE000A07QO9,Adpter,4,-63
44:39.7,1000C0YLE9000A07Q05,Adpter,4,-63.5
44:39.7,10030C0YLE000A07QU7,Adpter,4,-62
44:39.7,10004C0YLE000A07QM9,Adpter,4,-66
44:39.7,10004C0YLE000A07PV9,Adpter,4,-62
44:39.7,1000C50YLE000A07Q52,Adpter,4,-61.5
44:39.7,10030C0YLE000A07QU7,Adpter,4,-62.5
44:39.7,1000C0YLE9000A07QR7,Adpter,4,-52.5
44:39.7,10200C0YLE000A07QB9,Adpter,4,-57.5
44:39.7,10004C0YLE000A07QM8,Adpter,4,-58
44:39.7,1000C06YLE000A07QO8,Adpter,4,-62
44:39.7,1000C06YLE000A07QO9,Adpter,4,-63
44:39.7,1000C50YLE000A07Q53,Adpter,4,-68.5
44:39.7,1000C0YLE9000A07Q05,Adpter,4,-62
44:39.7,1000C0YL8E000A07PZ9,Adpter,4,-62
44:39.7,11000C0YLE000A07QS7,Adpter,4,-61.5
44:39.7,11000C0YLE000A07Q15,Adpter,4,-63.5
44:39.7,11000C0YLE000A07Q16,Adpter,4,-62
44:39.7,11000C0YLE000A07Q16,Adpter,4,-62
44:39.7,10004C0YLE000A07QM8,Adpter,4,-59.5
44:39.7,10030C0YLE000A07QU7,Adpter,4,-63
44:39.7,10004C0YLE000A07PV9,Adpter,4,-61.5
44:39.7,11000C0YLE000A07QS7,Adpter,4,-60.5
44:39.7,1000C50YLE000A07Q52,Adpter,4,-61
44:39.7,1000C06YLE000A07QO8,Adpter,4,-61
44:39.7,1000C0YLE9000A07QR7,Adpter,4,-52
44:39.7,11000C0YLE000A07Q15,Adpter,4,-63
44:39.7,1000C0YLE9000A07Q00,Adpter,4,-68
44:39.7,1000C0YL8E000A07PZ9,Adpter,4,-62
44:39.7,1000C50YLE000A07Q53,Adpter,4,-69
44:39.7,1000C0YLE9000A07Q05,Adpter,4,-61.5
44:39.7,1000C06YLE000A07QO9,Adpter,4,-63
44:40.0,1000C50YLE000A07Q52,Adpter,4,-62
44:40.0,1000C0YLE9000A07Q05,Adpter,4,-61.5
44:40.0,11000C0YLE000A07Q16,Adpter,4,-60.5
44:40.0,10004C0YLE000A07PV9,Adpter,4,-60.5
44:40.0,1000C0YL8E000A07PZ9,Adpter,4,-62
44:40.0,1000C0YLE9000A07QR7,Adpter,4,-52
44:40.0,1000C06YLE000A07QO8,Adpter,4,-61.5
44:40.0,10030C0YLE000A07QU7,Adpter,4,-63
44:40.0,10004C0YLE000A07QM8,Adpter,4,-60
44:40.0,11000C0YLE000A07Q15,Adpter,4,-62.5
44:40.0,1000C06YLE000A07QO9,Adpter,4,-63.5
44:40.0,11000C0YLE000A07QS7,Adpter,4,-61
44:40.0,1000C0Y7LE000A07PY1,Adpter,4,-63
44:40.1,1000C06YLE000A07QO9,Adpter,4,-64.5
44:40.1,10200C0YLE000A07PT2,Adpter,4,-64
44:40.1,1000C0YL8E000A07PZ9,Adpter,4,-62.5
44:40.1,10004C0YLE000A07PV9,Adpter,4,-60.5
44:40.1,11000C0YLE000A07PS7,Adpter,4,-67
44:40.1,1000C0YLE9000A07Q03,Adpter,4,-64
44:40.1,11000C0YLE000A07QS7,Adpter,4,-63.5
44:40.1,1000C06YLE000A07QO8,Adpter,4,-61.5
44:40.1,1000C0YLE9000A07QR7,Adpter,4,-55.5
44:40.1,11000C0YLE000A07Q16,Adpter,4,-60.5
44:40.1,10030C0YLE000A07QU7,Adpter,4,-66
44:40.1,10004C0YLE000A07QM8,Adpter,4,-60
44:40.1,1000C50YLE000A07Q52,Adpter,4,-68.5
44:40.1,1000C0YLE9000A07Q05,Adpter,4,-61.5
44:40.1,1000C50YLE000A07QE3,Adpter,4,-66.5
44:40.1,1000C0Y7LE000A07PY1,Adpter,4,-62.5
44:40.1,11000C0YLE000A07Q15,Adpter,4,-62.5
44:40.1,1000C0YLE9000A07QR7,Adpter,4,-56
44:40.1,10004C0YLE000A07PV9,Adpter,4,-61
44:40.1,11000C0YLE000A07Q17,Adpter,4,-63.5
44:40.1,11000C0YLE000A07Q15,Adpter,4,-62.5
44:40.1,11000C0YLE000A07Q16,Adpter,4,-60
44:40.1,10030C0YLE000A07QU7,Adpter,4,-66
44:40.1,11000C0YLE000A07QS7,Adpter,4,-63.5
44:40.1,1000C0YL8E000A07PZ9,Adpter,4,-61.5
44:40.1,10004C0YLE000A07QM7,Adpter,4,-64.5
44:40.1,1000C50YLE000A07QE3,Adpter,4,-66
44:40.1,1000C0Y7LE000A07PY1,Adpter,4,-63
44:40.1,1000C06YLE000A07QO8,Adpter,4,-61.5
44:40.1,10004C0YLE000A07QM8,Adpter,4,-60
44:40.1,1000C06YLE000A07QO9,Adpter,4,-65
44:40.1,10200C0YLE000A07PT2,Adpter,4,-65.5
44:40.1,1000C50YLE000A07Q52,Adpter,4,-69.5
44:40.1,1000C0YLE9000A07Q05,Adpter,4,-62
44:40.1,1000C0YLE9000A07Q03,Adpter,4,-62
44:40.2,11000C0YLE000A07Q15,Adpter,4,-64
44:40.2,11000C0YLE000A07QS7,Adpter,4,-64
44:40.2,1000C06YLE000A07QO9,Adpter,4,-64.5
44:40.2,1000C0YL8E000A07PZ9,Adpter,4,-62
44:40.2,1000C0Y7LE000A07PY1,Adpter,4,-62
44:40.2,10030C0YLE000A07QU7,Adpter,4,-67.5
44:40.2,1000C0YLE9000A07QR7,Adpter,4,-57
